Track_ID,Start_Date,End_Date,Duration,Ensemble_Name,Ensemble_Member,Object_Variable,Obs_Track_ID,Translation_Error_X,Translation_Error_Y,Start_Time_Error,End_Time_Error
wrf-s3cn_arw_uh_max_20150527-0000_22_23_017,2015-05-27 22:00:00,2015-05-27 23:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_23_24_028,335446.70414,16889.98368,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150527-0000_22_22_018,2015-05-27 22:00:00,2015-05-27 22:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_22_22_016,176112.07263,297981.64788,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150527-0000_22_22_019,2015-05-27 22:00:00,2015-05-27 22:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_24_24_040,-1330.27363,-109377.79285,-2.00000,-2.00000
wrf-s3cn_arw_uh_max_20150527-0000_22_22_020,2015-05-27 22:00:00,2015-05-27 22:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_23_23_036,-8468.45090,4638.94477,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150527-0000_22_22_021,2015-05-27 22:00:00,2015-05-27 22:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_22_22_025,2333.13162,761.85317,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150527-0000_22_23_022,2015-05-27 22:00:00,2015-05-27 23:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_22_22_027,-3959.12621,-4512.36342,0.00000,1.00000
wrf-s3cn_arw_uh_max_20150527-0000_23_23_023,2015-05-27 23:00:00,2015-05-27 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_24_24_038,911065.31387,374018.53675,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150527-0000_24_24_024,2015-05-28 00:00:00,2015-05-28 00:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_23_24_030,381283.47373,31581.77006,1.00000,0.00000
wrf-s3cn_arw_uh_max_20150527-0000_24_27_025,2015-05-28 00:00:00,2015-05-28 03:00:00,4.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_26_29_047,40960.63666,156623.36788,-2.00000,-2.00000
wrf-s3cn_arw_uh_max_20150527-0000_24_24_026,2015-05-28 00:00:00,2015-05-28 00:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_23_23_035,14304.14150,-1262.74257,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150527-0000_24_25_027,2015-05-28 00:00:00,2015-05-28 01:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_23_24_034,48272.02822,151580.68756,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150527-0000_24_24_028,2015-05-28 00:00:00,2015-05-28 00:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_22_23_023,105429.89655,-438.55583,2.00000,1.00000
wrf-s3cn_arw_uh_max_20150527-0000_25_25_029,2015-05-28 01:00:00,2015-05-28 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_26_27_042,37736.40583,11772.54316,-1.00000,-2.00000
wrf-s3cn_arw_uh_max_20150527-0000_25_25_030,2015-05-28 01:00:00,2015-05-28 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_23_24_029,12584.73667,-5465.36501,2.00000,1.00000
wrf-s3cn_arw_uh_max_20150527-0000_25_25_031,2015-05-28 01:00:00,2015-05-28 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_24_24_041,-13884.15149,-24325.79312,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150527-0000_25_26_032,2015-05-28 01:00:00,2015-05-28 02:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_21_24_012,-44321.14090,35325.02785,4.00000,2.00000
wrf-s3cn_arw_uh_max_20150527-0000_26_27_033,2015-05-28 02:00:00,2015-05-28 03:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_26_26_043,133859.50665,-69087.78396,0.00000,1.00000
wrf-s3cn_arw_uh_max_20150527-0000_26_26_034,2015-05-28 02:00:00,2015-05-28 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_22_24_020,-53541.19860,68052.20445,4.00000,2.00000
wrf-s3cn_arw_uh_max_20150527-0000_26_27_035,2015-05-28 02:00:00,2015-05-28 03:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_22_24_022,61976.21109,-89151.00422,4.00000,3.00000
wrf-s3cn_arw_uh_max_20150527-0000_27_27_036,2015-05-28 03:00:00,2015-05-28 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_26_26_045,274422.92043,-207987.43350,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150527-0000_27_28_037,2015-05-28 03:00:00,2015-05-28 04:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_27_28_051,295446.85348,-296714.25528,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150527-0000_27_27_038,2015-05-28 03:00:00,2015-05-28 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_26_27_049,-22887.79903,-67003.92039,1.00000,0.00000
wrf-s3cn_arw_uh_max_20150527-0000_27_27_039,2015-05-28 03:00:00,2015-05-28 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_26_26_050,53570.72210,100372.88114,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150527-0000_28_28_040,2015-05-28 04:00:00,2015-05-28 04:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_26_27_048,-15088.11223,98290.35602,2.00000,1.00000
wrf-s3cn_arw_uh_max_20150527-0000_29_31_041,2015-05-28 05:00:00,2015-05-28 07:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_28_31_052,514537.26145,-407920.78437,1.00000,0.00000
wrf-s3cn_arw_uh_max_20150527-0000_29_29_042,2015-05-28 05:00:00,2015-05-28 05:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_26_26_044,397439.06395,-138140.15305,3.00000,3.00000
wrf-s3cn_arw_uh_max_20150527-0000_29_29_043,2015-05-28 05:00:00,2015-05-28 05:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_30_30_055,-108529.51573,63369.01259,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150527-0000_29_29_044,2015-05-28 05:00:00,2015-05-28 05:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_30_31_057,-109742.13223,51834.74938,-1.00000,-2.00000
wrf-s3cn_arw_uh_max_20150527-0000_31_31_045,2015-05-28 07:00:00,2015-05-28 07:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_29_29_054,195674.13968,-286185.57795,2.00000,2.00000
wrf-s3cn_arw_uh_max_20150527-0000_31_33_046,2015-05-28 07:00:00,2015-05-28 09:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_30_33_056,120654.49923,3000.64054,1.00000,0.00000
wrf-s3cn_arw_uh_max_20150527-0000_31_32_047,2015-05-28 07:00:00,2015-05-28 08:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_31_32_059,-49942.37724,285037.65620,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150527-0000_32_32_048,2015-05-28 08:00:00,2015-05-28 08:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_36_36_064,302218.41950,-474254.95322,-4.00000,-4.00000
wrf-s3cn_arw_uh_max_20150527-0000_33_33_049,2015-05-28 09:00:00,2015-05-28 09:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_33_33_062,-199029.88115,168798.34696,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150527-0000_34_36_050,2015-05-28 10:00:00,2015-05-28 12:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150527-0000_34_35_063,11466.91415,201806.83122,0.00000,1.00000
