Obs_Track_ID,Start_Date,End_Date,Duration,Track_ID
obs_wrf-s3cn_arw_20150526-0000_15_15_000,2015-05-26 15:00:00,2015-05-26 15:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_13_13_002
obs_wrf-s3cn_arw_20150526-0000_19_20_001,2015-05-26 19:00:00,2015-05-26 20:00:00,2.00000,wrf-s3cn_arw_uh_max_20150526-0000_12_18_000
obs_wrf-s3cn_arw_20150526-0000_20_20_002,2015-05-26 20:00:00,2015-05-26 20:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_21_21_014
obs_wrf-s3cn_arw_20150526-0000_20_20_003,2015-05-26 20:00:00,2015-05-26 20:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_24_24_024
obs_wrf-s3cn_arw_20150526-0000_20_20_004,2015-05-26 20:00:00,2015-05-26 20:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_19_19_006
obs_wrf-s3cn_arw_20150526-0000_24_25_005,2015-05-27 00:00:00,2015-05-27 01:00:00,2.00000,wrf-s3cn_arw_uh_max_20150526-0000_20_20_010
obs_wrf-s3cn_arw_20150526-0000_24_25_006,2015-05-27 00:00:00,2015-05-27 01:00:00,2.00000,None
obs_wrf-s3cn_arw_20150526-0000_24_25_007,2015-05-27 00:00:00,2015-05-27 01:00:00,2.00000,wrf-s3cn_arw_uh_max_20150526-0000_23_23_019
obs_wrf-s3cn_arw_20150526-0000_24_25_008,2015-05-27 00:00:00,2015-05-27 01:00:00,2.00000,wrf-s3cn_arw_uh_max_20150526-0000_24_26_022
obs_wrf-s3cn_arw_20150526-0000_24_24_009,2015-05-27 00:00:00,2015-05-27 00:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_24_24_023
obs_wrf-s3cn_arw_20150526-0000_24_24_010,2015-05-27 00:00:00,2015-05-27 00:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_21_21_012
obs_wrf-s3cn_arw_20150526-0000_24_25_011,2015-05-27 00:00:00,2015-05-27 01:00:00,2.00000,wrf-s3cn_arw_uh_max_20150526-0000_21_24_011
obs_wrf-s3cn_arw_20150526-0000_24_25_012,2015-05-27 00:00:00,2015-05-27 01:00:00,2.00000,None
obs_wrf-s3cn_arw_20150526-0000_24_24_013,2015-05-27 00:00:00,2015-05-27 00:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_23_24_020
obs_wrf-s3cn_arw_20150526-0000_24_24_014,2015-05-27 00:00:00,2015-05-27 00:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_22_22_018
obs_wrf-s3cn_arw_20150526-0000_24_24_015,2015-05-27 00:00:00,2015-05-27 00:00:00,1.00000,None
obs_wrf-s3cn_arw_20150526-0000_24_25_016,2015-05-27 00:00:00,2015-05-27 01:00:00,2.00000,wrf-s3cn_arw_uh_max_20150526-0000_19_20_009
obs_wrf-s3cn_arw_20150526-0000_24_25_017,2015-05-27 00:00:00,2015-05-27 01:00:00,2.00000,wrf-s3cn_arw_uh_max_20150526-0000_17_18_003
obs_wrf-s3cn_arw_20150526-0000_25_25_018,2015-05-27 01:00:00,2015-05-27 01:00:00,1.00000,None
obs_wrf-s3cn_arw_20150526-0000_25_25_019,2015-05-27 01:00:00,2015-05-27 01:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_12_12_001
obs_wrf-s3cn_arw_20150526-0000_25_25_020,2015-05-27 01:00:00,2015-05-27 01:00:00,1.00000,None
obs_wrf-s3cn_arw_20150526-0000_27_27_021,2015-05-27 03:00:00,2015-05-27 03:00:00,1.00000,None
obs_wrf-s3cn_arw_20150526-0000_27_30_022,2015-05-27 03:00:00,2015-05-27 06:00:00,4.00000,None
obs_wrf-s3cn_arw_20150526-0000_27_31_023,2015-05-27 03:00:00,2015-05-27 07:00:00,5.00000,None
obs_wrf-s3cn_arw_20150526-0000_27_27_024,2015-05-27 03:00:00,2015-05-27 03:00:00,1.00000,None
obs_wrf-s3cn_arw_20150526-0000_27_27_025,2015-05-27 03:00:00,2015-05-27 03:00:00,1.00000,None
obs_wrf-s3cn_arw_20150526-0000_27_27_026,2015-05-27 03:00:00,2015-05-27 03:00:00,1.00000,None
obs_wrf-s3cn_arw_20150526-0000_27_28_027,2015-05-27 03:00:00,2015-05-27 04:00:00,2.00000,wrf-s3cn_arw_uh_max_20150526-0000_24_25_028
obs_wrf-s3cn_arw_20150526-0000_27_27_028,2015-05-27 03:00:00,2015-05-27 03:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_28_28_035
obs_wrf-s3cn_arw_20150526-0000_27_28_029,2015-05-27 03:00:00,2015-05-27 04:00:00,2.00000,wrf-s3cn_arw_uh_max_20150526-0000_24_25_025
obs_wrf-s3cn_arw_20150526-0000_27_27_030,2015-05-27 03:00:00,2015-05-27 03:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_26_26_031
obs_wrf-s3cn_arw_20150526-0000_27_29_031,2015-05-27 03:00:00,2015-05-27 05:00:00,3.00000,wrf-s3cn_arw_uh_max_20150526-0000_24_27_026
obs_wrf-s3cn_arw_20150526-0000_27_27_032,2015-05-27 03:00:00,2015-05-27 03:00:00,1.00000,None
obs_wrf-s3cn_arw_20150526-0000_27_28_033,2015-05-27 03:00:00,2015-05-27 04:00:00,2.00000,None
obs_wrf-s3cn_arw_20150526-0000_28_28_034,2015-05-27 04:00:00,2015-05-27 04:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_24_24_027
obs_wrf-s3cn_arw_20150526-0000_28_35_035,2015-05-27 04:00:00,2015-05-27 11:00:00,8.00000,None
obs_wrf-s3cn_arw_20150526-0000_28_28_036,2015-05-27 04:00:00,2015-05-27 04:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_21_21_013
obs_wrf-s3cn_arw_20150526-0000_29_31_037,2015-05-27 05:00:00,2015-05-27 07:00:00,3.00000,None
obs_wrf-s3cn_arw_20150526-0000_29_29_038,2015-05-27 05:00:00,2015-05-27 05:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_25_25_029
obs_wrf-s3cn_arw_20150526-0000_29_30_039,2015-05-27 05:00:00,2015-05-27 06:00:00,2.00000,None
obs_wrf-s3cn_arw_20150526-0000_29_29_040,2015-05-27 05:00:00,2015-05-27 05:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_27_30_034
obs_wrf-s3cn_arw_20150526-0000_30_30_041,2015-05-27 06:00:00,2015-05-27 06:00:00,1.00000,None
obs_wrf-s3cn_arw_20150526-0000_30_30_042,2015-05-27 06:00:00,2015-05-27 06:00:00,1.00000,wrf-s3cn_arw_uh_max_20150526-0000_27_28_033
