Obs_Track_ID,Start_Date,End_Date,Duration,Track_ID
obs_wrf-s3cn_arw_20150527-0000_22_22_025,2015-05-27 22:00:00,2015-05-27 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_22_22_021
obs_wrf-s3cn_arw_20150527-0000_22_24_026,2015-05-27 22:00:00,2015-05-28 00:00:00,3.00000,None
obs_wrf-s3cn_arw_20150527-0000_22_22_027,2015-05-27 22:00:00,2015-05-27 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_22_23_022
obs_wrf-s3cn_arw_20150527-0000_23_24_028,2015-05-27 23:00:00,2015-05-28 00:00:00,2.00000,wrf-s3cn_arw_uh_max_20150527-0000_22_23_017
obs_wrf-s3cn_arw_20150527-0000_23_24_029,2015-05-27 23:00:00,2015-05-28 00:00:00,2.00000,wrf-s3cn_arw_uh_max_20150527-0000_25_25_030
obs_wrf-s3cn_arw_20150527-0000_23_24_030,2015-05-27 23:00:00,2015-05-28 00:00:00,2.00000,wrf-s3cn_arw_uh_max_20150527-0000_24_24_024
obs_wrf-s3cn_arw_20150527-0000_23_23_031,2015-05-27 23:00:00,2015-05-27 23:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_20_20_012
obs_wrf-s3cn_arw_20150527-0000_23_23_032,2015-05-27 23:00:00,2015-05-27 23:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_19_19_009
obs_wrf-s3cn_arw_20150527-0000_23_24_033,2015-05-27 23:00:00,2015-05-28 00:00:00,2.00000,wrf-s3cn_arw_uh_max_20150527-0000_19_20_008
obs_wrf-s3cn_arw_20150527-0000_23_24_034,2015-05-27 23:00:00,2015-05-28 00:00:00,2.00000,wrf-s3cn_arw_uh_max_20150527-0000_24_25_027
obs_wrf-s3cn_arw_20150527-0000_23_23_035,2015-05-27 23:00:00,2015-05-27 23:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_24_24_026
obs_wrf-s3cn_arw_20150527-0000_23_23_036,2015-05-27 23:00:00,2015-05-27 23:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_22_22_020
obs_wrf-s3cn_arw_20150527-0000_23_23_037,2015-05-27 23:00:00,2015-05-27 23:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_16_16_004
obs_wrf-s3cn_arw_20150527-0000_24_24_038,2015-05-28 00:00:00,2015-05-28 00:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_23_23_023
obs_wrf-s3cn_arw_20150527-0000_24_24_039,2015-05-28 00:00:00,2015-05-28 00:00:00,1.00000,None
obs_wrf-s3cn_arw_20150527-0000_24_24_040,2015-05-28 00:00:00,2015-05-28 00:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_22_22_019
obs_wrf-s3cn_arw_20150527-0000_24_24_041,2015-05-28 00:00:00,2015-05-28 00:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_25_25_031
obs_wrf-s3cn_arw_20150527-0000_26_27_042,2015-05-28 02:00:00,2015-05-28 03:00:00,2.00000,wrf-s3cn_arw_uh_max_20150527-0000_25_25_029
obs_wrf-s3cn_arw_20150527-0000_26_26_043,2015-05-28 02:00:00,2015-05-28 02:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_26_27_033
obs_wrf-s3cn_arw_20150527-0000_26_26_044,2015-05-28 02:00:00,2015-05-28 02:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_29_29_042
obs_wrf-s3cn_arw_20150527-0000_26_26_045,2015-05-28 02:00:00,2015-05-28 02:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_27_27_036
obs_wrf-s3cn_arw_20150527-0000_26_31_046,2015-05-28 02:00:00,2015-05-28 07:00:00,6.00000,None
obs_wrf-s3cn_arw_20150527-0000_26_29_047,2015-05-28 02:00:00,2015-05-28 05:00:00,4.00000,wrf-s3cn_arw_uh_max_20150527-0000_24_27_025
obs_wrf-s3cn_arw_20150527-0000_26_27_048,2015-05-28 02:00:00,2015-05-28 03:00:00,2.00000,wrf-s3cn_arw_uh_max_20150527-0000_28_28_040
obs_wrf-s3cn_arw_20150527-0000_26_27_049,2015-05-28 02:00:00,2015-05-28 03:00:00,2.00000,wrf-s3cn_arw_uh_max_20150527-0000_27_27_038
obs_wrf-s3cn_arw_20150527-0000_26_26_050,2015-05-28 02:00:00,2015-05-28 02:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_27_27_039
obs_wrf-s3cn_arw_20150527-0000_27_28_051,2015-05-28 03:00:00,2015-05-28 04:00:00,2.00000,wrf-s3cn_arw_uh_max_20150527-0000_27_28_037
obs_wrf-s3cn_arw_20150527-0000_28_31_052,2015-05-28 04:00:00,2015-05-28 07:00:00,4.00000,wrf-s3cn_arw_uh_max_20150527-0000_29_31_041
obs_wrf-s3cn_arw_20150527-0000_28_28_053,2015-05-28 04:00:00,2015-05-28 04:00:00,1.00000,None
obs_wrf-s3cn_arw_20150527-0000_29_29_054,2015-05-28 05:00:00,2015-05-28 05:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_31_31_045
obs_wrf-s3cn_arw_20150527-0000_30_30_055,2015-05-28 06:00:00,2015-05-28 06:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_29_29_043
obs_wrf-s3cn_arw_20150527-0000_30_33_056,2015-05-28 06:00:00,2015-05-28 09:00:00,4.00000,wrf-s3cn_arw_uh_max_20150527-0000_31_33_046
obs_wrf-s3cn_arw_20150527-0000_30_31_057,2015-05-28 06:00:00,2015-05-28 07:00:00,2.00000,wrf-s3cn_arw_uh_max_20150527-0000_29_29_044
obs_wrf-s3cn_arw_20150527-0000_30_31_058,2015-05-28 06:00:00,2015-05-28 07:00:00,2.00000,None
obs_wrf-s3cn_arw_20150527-0000_31_32_059,2015-05-28 07:00:00,2015-05-28 08:00:00,2.00000,wrf-s3cn_arw_uh_max_20150527-0000_31_32_047
obs_wrf-s3cn_arw_20150527-0000_32_33_060,2015-05-28 08:00:00,2015-05-28 09:00:00,2.00000,None
obs_wrf-s3cn_arw_20150527-0000_33_34_061,2015-05-28 09:00:00,2015-05-28 10:00:00,2.00000,None
obs_wrf-s3cn_arw_20150527-0000_33_33_062,2015-05-28 09:00:00,2015-05-28 09:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_33_33_049
obs_wrf-s3cn_arw_20150527-0000_34_35_063,2015-05-28 10:00:00,2015-05-28 11:00:00,2.00000,wrf-s3cn_arw_uh_max_20150527-0000_34_36_050
obs_wrf-s3cn_arw_20150527-0000_36_36_064,2015-05-28 12:00:00,2015-05-28 12:00:00,1.00000,wrf-s3cn_arw_uh_max_20150527-0000_32_32_048
