Track_ID,Start_Date,End_Date,Duration,Ensemble_Name,Ensemble_Member,Object_Variable,Obs_Track_ID,Translation_Error_X,Translation_Error_Y,Start_Time_Error,End_Time_Error
wrf-s3cn_arw_uh_max_20150525-0000_12_12_000,2015-05-25 12:00:00,2015-05-25 12:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_12_12_001,189997.14535,-329779.65939,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_12_16_001,2015-05-25 12:00:00,2015-05-25 16:00:00,5.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_12_15_000,59570.37317,2144.10848,0.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_12_17_002,2015-05-25 12:00:00,2015-05-25 17:00:00,6.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_12_15_003,-46154.88994,-3345.21514,0.00000,2.00000
wrf-s3cn_arw_uh_max_20150525-0000_13_13_003,2015-05-25 13:00:00,2015-05-25 13:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_14_15_005,-96990.33960,-61424.21447,-1.00000,-2.00000
wrf-s3cn_arw_uh_max_20150525-0000_14_14_004,2015-05-25 14:00:00,2015-05-25 14:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_14_14_006,-51415.70531,-66537.03060,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_16_17_005,2015-05-25 16:00:00,2015-05-25 17:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_19_20_013,252.97574,-66716.25142,-3.00000,-3.00000
wrf-s3cn_arw_uh_max_20150525-0000_16_16_006,2015-05-25 16:00:00,2015-05-25 16:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_16_16_008,-8220.81721,143482.25864,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_16_16_007,2015-05-25 16:00:00,2015-05-25 16:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_15_17_007,37904.82415,150889.87976,1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150525-0000_17_17_008,2015-05-25 17:00:00,2015-05-25 17:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_17_17_010,163147.25996,-101043.07912,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_17_23_009,2015-05-25 17:00:00,2015-05-25 23:00:00,7.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_18_22_011,97847.51481,23077.01258,-1.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_18_25_010,2015-05-25 18:00:00,2015-05-26 01:00:00,8.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_28_34_068,-2357.23866,136894.07998,-10.00000,-9.00000
wrf-s3cn_arw_uh_max_20150525-0000_18_18_011,2015-05-25 18:00:00,2015-05-25 18:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_20_20_018,13605.49174,95791.96730,-2.00000,-2.00000
wrf-s3cn_arw_uh_max_20150525-0000_18_19_012,2015-05-25 18:00:00,2015-05-25 19:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_19_20_014,-188681.25948,60946.42907,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150525-0000_18_18_013,2015-05-25 18:00:00,2015-05-25 18:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_18_18_012,-38081.85411,228107.22029,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_18_19_014,2015-05-25 18:00:00,2015-05-25 19:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_16_20_009,58415.15327,178276.65865,2.00000,-1.00000
wrf-s3cn_arw_uh_max_20150525-0000_20_20_015,2015-05-25 20:00:00,2015-05-25 20:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_20_20_019,38393.93823,-57486.21846,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_20_25_016,2015-05-25 20:00:00,2015-05-26 01:00:00,6.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_26_31_060,203439.73852,280659.11168,-6.00000,-6.00000
wrf-s3cn_arw_uh_max_20150525-0000_20_22_017,2015-05-25 20:00:00,2015-05-25 22:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_20_21_017,-155989.30544,173860.23649,0.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_20_20_018,2015-05-25 20:00:00,2015-05-25 20:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_20_20_020,-190195.42854,82544.66366,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_20_20_019,2015-05-25 20:00:00,2015-05-25 20:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_20_20_021,-113406.04761,102651.72497,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_20_20_020,2015-05-25 20:00:00,2015-05-25 20:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_19_19_015,-22441.83333,114177.08015,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_20_20_021,2015-05-25 20:00:00,2015-05-25 20:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_21_21_026,-135268.97790,182397.14858,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150525-0000_21_24_022,2015-05-25 21:00:00,2015-05-26 00:00:00,4.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_27_039,22906.48560,37503.35350,-3.00000,-3.00000
wrf-s3cn_arw_uh_max_20150525-0000_21_21_023,2015-05-25 21:00:00,2015-05-25 21:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_22_22_031,-457856.33125,246245.26375,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150525-0000_21_22_024,2015-05-25 21:00:00,2015-05-25 22:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_19_20_016,-24587.75536,-367.83473,2.00000,2.00000
wrf-s3cn_arw_uh_max_20150525-0000_21_22_025,2015-05-25 21:00:00,2015-05-25 22:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_20_22_022,-126065.22250,19954.44510,1.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_22_22_026,2015-05-25 22:00:00,2015-05-25 22:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_22_22_030,210788.51631,196932.20524,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_22_23_027,2015-05-25 22:00:00,2015-05-25 23:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_22_22_032,-50838.01816,70694.47724,0.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_22_22_028,2015-05-25 22:00:00,2015-05-25 22:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_21_21_025,632466.02961,145263.10282,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_22_22_029,2015-05-25 22:00:00,2015-05-25 22:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_22_22_033,-177782.82613,202907.45735,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_22_23_030,2015-05-25 22:00:00,2015-05-25 23:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_20_21_023,-940.21041,39516.97634,2.00000,2.00000
wrf-s3cn_arw_uh_max_20150525-0000_23_23_031,2015-05-25 23:00:00,2015-05-25 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_24_046,-18272.00178,-11937.98234,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150525-0000_23_23_032,2015-05-25 23:00:00,2015-05-25 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_22_22_034,-119554.10908,116990.29925,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_23_23_033,2015-05-25 23:00:00,2015-05-25 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_22_22_037,-102263.65565,-461654.24585,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_23_23_034,2015-05-25 23:00:00,2015-05-25 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_22_22_036,-18835.33742,-297675.61089,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_23_24_035,2015-05-25 23:00:00,2015-05-26 00:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_21_22_027,67586.85420,-468.41705,2.00000,2.00000
wrf-s3cn_arw_uh_max_20150525-0000_23_23_036,2015-05-25 23:00:00,2015-05-25 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150525-0000_24_26_037,2015-05-26 00:00:00,2015-05-26 02:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_25_040,-48990.85768,-27041.30065,0.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_24_26_038,2015-05-26 00:00:00,2015-05-26 02:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_25_044,90169.95357,28802.12394,0.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_24_24_039,2015-05-26 00:00:00,2015-05-26 00:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_24_042,218469.39841,193832.74930,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_24_26_040,2015-05-26 00:00:00,2015-05-26 02:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_26_047,117058.62617,-227982.35374,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_24_25_041,2015-05-26 00:00:00,2015-05-26 01:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_21_22_024,-193618.37655,118592.59178,3.00000,3.00000
wrf-s3cn_arw_uh_max_20150525-0000_24_25_042,2015-05-26 00:00:00,2015-05-26 01:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_25_048,-212928.73191,88643.23774,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_24_24_043,2015-05-26 00:00:00,2015-05-26 00:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_21_21_028,-34383.22857,-89656.92346,3.00000,3.00000
wrf-s3cn_arw_uh_max_20150525-0000_25_26_044,2015-05-26 01:00:00,2015-05-26 02:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_25_043,46212.59007,39209.77836,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_25_25_045,2015-05-26 01:00:00,2015-05-26 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_25_26_056,67217.53190,-2991.36266,0.00000,-1.00000
wrf-s3cn_arw_uh_max_20150525-0000_25_25_046,2015-05-26 01:00:00,2015-05-26 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_25_25_057,-83694.85453,-45946.08563,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_25_25_047,2015-05-26 01:00:00,2015-05-26 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_24_050,-153465.91395,121694.85776,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_25_25_048,2015-05-26 01:00:00,2015-05-26 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_22_22_035,-505221.96510,-260128.36538,3.00000,3.00000
wrf-s3cn_arw_uh_max_20150525-0000_26_26_049,2015-05-26 02:00:00,2015-05-26 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_27_27_065,133115.50957,141637.81128,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150525-0000_26_26_050,2015-05-26 02:00:00,2015-05-26 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_26_26_062,76859.73693,122604.46192,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_26_26_051,2015-05-26 02:00:00,2015-05-26 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_25_26_054,111483.52329,90521.10782,1.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_26_27_052,2015-05-26 02:00:00,2015-05-26 03:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_26_27_063,51235.89446,131643.73662,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_26_26_053,2015-05-26 02:00:00,2015-05-26 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_25_25_055,13489.76202,-34432.76660,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_26_28_054,2015-05-26 02:00:00,2015-05-26 04:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_26_28_061,293682.11201,375750.89414,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_26_26_055,2015-05-26 02:00:00,2015-05-26 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_24_045,-8892.00197,56729.80257,2.00000,2.00000
wrf-s3cn_arw_uh_max_20150525-0000_26_26_056,2015-05-26 02:00:00,2015-05-26 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_24_049,-17388.60351,-21521.23374,2.00000,2.00000
wrf-s3cn_arw_uh_max_20150525-0000_27_27_057,2015-05-26 03:00:00,2015-05-26 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_27_27_066,-65204.88925,13554.63308,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_27_27_058,2015-05-26 03:00:00,2015-05-26 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_25_26_058,-75308.86008,90744.85731,2.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_28_28_059,2015-05-26 04:00:00,2015-05-26 04:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_29_29_070,121431.75982,170811.16195,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150525-0000_28_30_060,2015-05-26 04:00:00,2015-05-26 06:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_26_28_064,227598.35849,97241.24228,2.00000,2.00000
wrf-s3cn_arw_uh_max_20150525-0000_28_28_061,2015-05-26 04:00:00,2015-05-26 04:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_28_28_069,214732.66497,271005.47458,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_28_28_062,2015-05-26 04:00:00,2015-05-26 04:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_27_27_067,42659.01019,-224333.90985,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150525-0000_29_29_063,2015-05-26 05:00:00,2015-05-26 05:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_29_29_071,208193.68646,239831.08242,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_29_29_064,2015-05-26 05:00:00,2015-05-26 05:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_24_051,175950.72536,-179675.21234,5.00000,5.00000
wrf-s3cn_arw_uh_max_20150525-0000_30_30_065,2015-05-26 06:00:00,2015-05-26 06:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_30_30_072,22542.70457,179544.22733,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150525-0000_31_31_066,2015-05-26 07:00:00,2015-05-26 07:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_32_32_073,448698.68244,450686.02866,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150525-0000_33_33_067,2015-05-26 09:00:00,2015-05-26 09:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_24_25_052,192995.85055,34753.02023,9.00000,8.00000
wrf-s3cn_arw_uh_max_20150525-0000_36_36_068,2015-05-26 12:00:00,2015-05-26 12:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150525-0000_25_25_059,456414.05948,158417.93839,11.00000,11.00000
