Step_ID,Obs_Track_ID,Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,MESH_mean,MESH_max,MESH_min,MESH_std,MESH_mean_dt,MESH_max_dt
obs_wrf-s3cn_arw_20150602-0000_25_26_013_01,obs_wrf-s3cn_arw_20150602-0000_25_26_013,2015-06-03 02:00:00,26.00000,2.00000,2.00000,-103.19345,41.52907,12.81038,34.00293,0.04102,8.61249,-0.21472,-2.21777
obs_wrf-s3cn_arw_20150602-0000_25_27_014_00,obs_wrf-s3cn_arw_20150602-0000_25_27_014,2015-06-03 01:00:00,25.00000,1.00000,1.00000,-102.59849,42.31349,12.86225,26.57812,2.89648,5.59991,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_25_27_014_01,obs_wrf-s3cn_arw_20150602-0000_25_27_014,2015-06-03 02:00:00,26.00000,2.00000,2.00000,-101.63031,42.09218,20.49650,51.14062,2.62402,8.48521,7.63425,24.56250
obs_wrf-s3cn_arw_20150602-0000_25_27_014_02,obs_wrf-s3cn_arw_20150602-0000_25_27_014,2015-06-03 03:00:00,27.00000,3.00000,3.00000,-101.66242,41.81072,27.89229,58.27930,5.49023,11.03551,7.39578,7.13867
obs_wrf-s3cn_arw_20150602-0000_25_25_015_00,obs_wrf-s3cn_arw_20150602-0000_25_25_015,2015-06-03 01:00:00,25.00000,1.00000,1.00000,-102.06163,42.38448,9.10934,16.42676,3.90625,3.31580,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_25_28_016_00,obs_wrf-s3cn_arw_20150602-0000_25_28_016,2015-06-03 01:00:00,25.00000,1.00000,1.00000,-101.82103,43.03079,12.14601,55.30273,0.00000,9.90489,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_25_28_016_01,obs_wrf-s3cn_arw_20150602-0000_25_28_016,2015-06-03 02:00:00,26.00000,2.00000,2.00000,-101.41167,43.06056,9.98968,52.40039,0.00000,6.90305,-2.15634,-2.90234
obs_wrf-s3cn_arw_20150602-0000_25_28_016_02,obs_wrf-s3cn_arw_20150602-0000_25_28_016,2015-06-03 03:00:00,27.00000,3.00000,3.00000,-100.83452,43.09146,11.11334,29.16797,0.00000,5.25015,1.12366,-23.23242
obs_wrf-s3cn_arw_20150602-0000_25_28_016_03,obs_wrf-s3cn_arw_20150602-0000_25_28_016,2015-06-03 04:00:00,28.00000,4.00000,4.00000,-100.37972,43.54950,11.58857,22.79102,4.69043,5.06663,0.47524,-6.37695
obs_wrf-s3cn_arw_20150602-0000_25_25_017_00,obs_wrf-s3cn_arw_20150602-0000_25_25_017,2015-06-03 01:00:00,25.00000,1.00000,1.00000,-98.41780,46.28626,14.24721,41.65918,0.00000,11.87228,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_25_25_018_00,obs_wrf-s3cn_arw_20150602-0000_25_25_018,2015-06-03 01:00:00,25.00000,1.00000,1.00000,-98.85167,47.16643,13.54132,42.10156,0.09766,8.90175,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_26_28_019_00,obs_wrf-s3cn_arw_20150602-0000_26_28_019,2015-06-03 02:00:00,26.00000,2.00000,1.00000,-101.16171,42.50485,15.52187,62.45996,0.27734,10.29917,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_26_28_019_01,obs_wrf-s3cn_arw_20150602-0000_26_28_019,2015-06-03 03:00:00,27.00000,3.00000,2.00000,-101.09524,42.20334,13.33731,24.45996,4.32715,4.12910,-2.18456,-38.00000
obs_wrf-s3cn_arw_20150602-0000_26_28_019_02,obs_wrf-s3cn_arw_20150602-0000_26_28_019,2015-06-03 04:00:00,28.00000,4.00000,3.00000,-101.40020,41.69610,13.12440,34.65527,0.76172,6.22398,-0.21290,10.19531
obs_wrf-s3cn_arw_20150602-0000_26_26_020_00,obs_wrf-s3cn_arw_20150602-0000_26_26_020,2015-06-03 02:00:00,26.00000,2.00000,1.00000,-101.78200,43.17869,13.18714,64.33594,0.00000,13.00264,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_26_27_021_00,obs_wrf-s3cn_arw_20150602-0000_26_27_021,2015-06-03 02:00:00,26.00000,2.00000,1.00000,-109.02308,45.89563,13.40904,49.98438,0.00000,11.19556,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_26_27_021_01,obs_wrf-s3cn_arw_20150602-0000_26_27_021,2015-06-03 03:00:00,27.00000,3.00000,2.00000,-108.17054,45.65131,14.36732,33.95410,1.45215,9.74140,0.95828,-16.03027
obs_wrf-s3cn_arw_20150602-0000_27_27_022_00,obs_wrf-s3cn_arw_20150602-0000_27_27_022,2015-06-03 03:00:00,27.00000,3.00000,1.00000,-96.91035,47.18522,14.08315,42.76562,0.00000,10.96543,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_28_28_023_00,obs_wrf-s3cn_arw_20150602-0000_28_28_023,2015-06-03 04:00:00,28.00000,4.00000,1.00000,-100.60148,42.04946,9.33969,18.01660,3.22168,3.05641,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_30_30_024_00,obs_wrf-s3cn_arw_20150602-0000_30_30_024,2015-06-03 06:00:00,30.00000,6.00000,1.00000,-99.63061,41.24166,8.03750,16.96777,2.78516,2.57287,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_30_31_025_00,obs_wrf-s3cn_arw_20150602-0000_30_31_025,2015-06-03 06:00:00,30.00000,6.00000,1.00000,-102.05821,41.74510,13.05141,31.48047,0.18359,7.63229,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_30_31_025_01,obs_wrf-s3cn_arw_20150602-0000_30_31_025,2015-06-03 07:00:00,31.00000,7.00000,2.00000,-102.36072,41.57154,14.66636,39.79102,0.00000,11.60018,1.61496,8.31055
obs_wrf-s3cn_arw_20150602-0000_31_33_026_00,obs_wrf-s3cn_arw_20150602-0000_31_33_026,2015-06-03 07:00:00,31.00000,7.00000,1.00000,-101.66100,41.65330,21.18943,48.33887,2.37305,9.24909,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_31_33_026_01,obs_wrf-s3cn_arw_20150602-0000_31_33_026,2015-06-03 08:00:00,32.00000,8.00000,2.00000,-101.49354,41.56029,11.52967,28.27930,0.00000,6.53989,-9.65976,-20.05957
obs_wrf-s3cn_arw_20150602-0000_31_33_026_02,obs_wrf-s3cn_arw_20150602-0000_31_33_026,2015-06-03 09:00:00,33.00000,9.00000,3.00000,-100.83801,40.96750,12.86215,28.43164,0.00000,7.62629,1.33249,0.15234
obs_wrf-s3cn_arw_20150602-0000_32_33_027_00,obs_wrf-s3cn_arw_20150602-0000_32_33_027,2015-06-03 08:00:00,32.00000,8.00000,1.00000,-100.48962,41.41320,9.28972,19.35840,0.73535,3.74871,0.00000,0.00000
obs_wrf-s3cn_arw_20150602-0000_32_33_027_01,obs_wrf-s3cn_arw_20150602-0000_32_33_027,2015-06-03 09:00:00,33.00000,9.00000,2.00000,-100.26251,41.38657,9.58546,18.63770,2.96777,3.87783,0.29574,-0.72070
obs_wrf-s3cn_arw_20150602-0000_33_33_028_00,obs_wrf-s3cn_arw_20150602-0000_33_33_028,2015-06-03 09:00:00,33.00000,9.00000,1.00000,-101.71351,41.39509,10.50621,23.36523,2.58984,5.06742,0.00000,0.00000
