Track_ID,Start_Date,End_Date,Duration,Ensemble_Name,Ensemble_Member,Object_Variable,Obs_Track_ID,Translation_Error_X,Translation_Error_Y,Start_Time_Error,End_Time_Error
wrf-s3cn_arw_uh_max_20150528-0000_25_25_052,2015-05-29 01:00:00,2015-05-29 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_25_25_051,102250.88134,-245435.69329,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150528-0000_25_25_053,2015-05-29 01:00:00,2015-05-29 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_22_22_038,51069.82741,42061.46857,3.00000,3.00000
wrf-s3cn_arw_uh_max_20150528-0000_25_25_054,2015-05-29 01:00:00,2015-05-29 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_22_22_041,431989.94940,392729.43633,3.00000,3.00000
wrf-s3cn_arw_uh_max_20150528-0000_26_26_055,2015-05-29 02:00:00,2015-05-29 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_25_25_045,-131098.45510,146609.74835,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150528-0000_26_27_056,2015-05-29 02:00:00,2015-05-29 03:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_25_26_048,-198369.36185,-4095.02747,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150528-0000_26_26_057,2015-05-29 02:00:00,2015-05-29 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150528-0000_26_26_058,2015-05-29 02:00:00,2015-05-29 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_25_26_052,-83385.85931,108120.77181,1.00000,0.00000
wrf-s3cn_arw_uh_max_20150528-0000_26_26_059,2015-05-29 02:00:00,2015-05-29 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150528-0000_27_28_060,2015-05-29 03:00:00,2015-05-29 04:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_26_28_056,51420.93886,346912.73257,1.00000,0.00000
wrf-s3cn_arw_uh_max_20150528-0000_27_28_061,2015-05-29 03:00:00,2015-05-29 04:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_26_28_059,70727.72101,217173.70521,1.00000,0.00000
wrf-s3cn_arw_uh_max_20150528-0000_27_27_062,2015-05-29 03:00:00,2015-05-29 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_25_25_047,-64605.77233,-25480.75948,2.00000,2.00000
wrf-s3cn_arw_uh_max_20150528-0000_27_27_063,2015-05-29 03:00:00,2015-05-29 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_27_27_062,-1637.87748,333154.49891,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150528-0000_27_27_064,2015-05-29 03:00:00,2015-05-29 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150528-0000_27_27_065,2015-05-29 03:00:00,2015-05-29 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150528-0000_27_27_066,2015-05-29 03:00:00,2015-05-29 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_25_25_053,-8693.55237,65270.63821,2.00000,2.00000
wrf-s3cn_arw_uh_max_20150528-0000_28_29_067,2015-05-29 04:00:00,2015-05-29 05:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150528-0000_29_30_068,2015-05-29 05:00:00,2015-05-29 06:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_28_29_064,107406.82776,25069.84833,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150528-0000_29_29_069,2015-05-29 05:00:00,2015-05-29 05:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_29_29_068,37797.11989,243869.52410,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150528-0000_29_31_070,2015-05-29 05:00:00,2015-05-29 07:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_26_29_060,64143.35984,67403.20790,3.00000,2.00000
wrf-s3cn_arw_uh_max_20150528-0000_29_30_071,2015-05-29 05:00:00,2015-05-29 06:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150528-0000_29_31_072,2015-05-29 05:00:00,2015-05-29 07:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_25_27_046,-22146.87892,122908.73461,4.00000,4.00000
wrf-s3cn_arw_uh_max_20150528-0000_29_29_073,2015-05-29 05:00:00,2015-05-29 05:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150528-0000_30_30_074,2015-05-29 06:00:00,2015-05-29 06:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_29_29_067,112073.20195,58057.66715,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150528-0000_30_30_075,2015-05-29 06:00:00,2015-05-29 06:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_27_27_061,177446.47021,45822.50518,3.00000,3.00000
wrf-s3cn_arw_uh_max_20150528-0000_30_31_076,2015-05-29 06:00:00,2015-05-29 07:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_27_28_063,124963.19160,88729.40876,3.00000,3.00000
wrf-s3cn_arw_uh_max_20150528-0000_30_30_077,2015-05-29 06:00:00,2015-05-29 06:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150528-0000_31_31_078,2015-05-29 07:00:00,2015-05-29 07:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_28_28_066,14503.97961,14683.18050,3.00000,3.00000
wrf-s3cn_arw_uh_max_20150528-0000_31_32_079,2015-05-29 07:00:00,2015-05-29 08:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150528-0000_31_31_080,2015-05-29 07:00:00,2015-05-29 07:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150528-0000_33_33_081,2015-05-29 09:00:00,2015-05-29 09:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150528-0000_28_28_065,32224.95842,-24457.17045,5.00000,5.00000
