Step_ID,Obs_Track_ID,Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,MESH_mean,MESH_max,MESH_min,MESH_std,MESH_mean_dt,MESH_max_dt
obs_wrf-s3cn_arw_20150526-0000_24_25_008_00,obs_wrf-s3cn_arw_20150526-0000_24_25_008,2015-05-27 00:00:00,24.00000,0.00000,1.00000,-101.66706,29.03550,22.93840,64.74121,2.25781,13.16061,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_24_25_008_01,obs_wrf-s3cn_arw_20150526-0000_24_25_008,2015-05-27 01:00:00,25.00000,1.00000,2.00000,-101.54609,28.78718,35.25686,70.86035,9.91504,13.21344,12.31847,6.11914
obs_wrf-s3cn_arw_20150526-0000_24_24_009_00,obs_wrf-s3cn_arw_20150526-0000_24_24_009,2015-05-27 00:00:00,24.00000,0.00000,1.00000,-82.59755,28.29891,9.90475,17.59961,1.08008,3.82899,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_24_24_010_00,obs_wrf-s3cn_arw_20150526-0000_24_24_010,2015-05-27 00:00:00,24.00000,0.00000,1.00000,-100.96648,31.53155,19.36794,66.96875,0.00000,13.77263,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_24_25_011_00,obs_wrf-s3cn_arw_20150526-0000_24_25_011,2015-05-27 00:00:00,24.00000,0.00000,1.00000,-100.17770,31.59438,18.90049,81.87012,0.00000,20.04876,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_24_25_011_01,obs_wrf-s3cn_arw_20150526-0000_24_25_011,2015-05-27 01:00:00,25.00000,1.00000,2.00000,-100.26972,31.77773,16.06077,44.55762,1.35352,8.05153,-2.83972,-37.31250
obs_wrf-s3cn_arw_20150526-0000_24_25_012_00,obs_wrf-s3cn_arw_20150526-0000_24_25_012,2015-05-27 00:00:00,24.00000,0.00000,1.00000,-98.46315,32.64509,34.69163,71.81445,11.93750,10.88063,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_24_25_012_01,obs_wrf-s3cn_arw_20150526-0000_24_25_012,2015-05-27 01:00:00,25.00000,1.00000,2.00000,-98.54286,32.49429,27.16269,61.78223,2.87598,10.63291,-7.52894,-10.03223
obs_wrf-s3cn_arw_20150526-0000_24_24_013_00,obs_wrf-s3cn_arw_20150526-0000_24_24_013,2015-05-27 00:00:00,24.00000,0.00000,1.00000,-98.91970,33.40262,10.16021,28.40723,0.00000,6.71580,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_24_24_014_00,obs_wrf-s3cn_arw_20150526-0000_24_24_014,2015-05-27 00:00:00,24.00000,0.00000,1.00000,-98.19784,34.12308,12.37009,35.60645,0.00000,7.79307,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_24_24_015_00,obs_wrf-s3cn_arw_20150526-0000_24_24_015,2015-05-27 00:00:00,24.00000,0.00000,1.00000,-98.54569,35.46164,11.84126,36.96680,0.00000,8.76394,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_24_25_016_00,obs_wrf-s3cn_arw_20150526-0000_24_25_016,2015-05-27 00:00:00,24.00000,0.00000,1.00000,-97.61494,37.51964,11.94906,30.00391,0.00000,8.26028,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_24_25_016_01,obs_wrf-s3cn_arw_20150526-0000_24_25_016,2015-05-27 01:00:00,25.00000,1.00000,2.00000,-96.86241,37.79705,13.27873,43.81836,0.00000,12.12430,1.32967,13.81445
obs_wrf-s3cn_arw_20150526-0000_24_25_017_00,obs_wrf-s3cn_arw_20150526-0000_24_25_017,2015-05-27 00:00:00,24.00000,0.00000,1.00000,-96.69694,37.81071,17.16408,80.23438,0.00000,17.85766,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_24_25_017_01,obs_wrf-s3cn_arw_20150526-0000_24_25_017,2015-05-27 01:00:00,25.00000,1.00000,2.00000,-96.35078,37.94315,13.82344,51.12891,0.00000,14.94607,-3.34064,-29.10547
obs_wrf-s3cn_arw_20150526-0000_25_25_018_00,obs_wrf-s3cn_arw_20150526-0000_25_25_018,2015-05-27 01:00:00,25.00000,1.00000,1.00000,-101.60993,26.95485,15.44348,62.99023,0.00000,11.42175,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_25_25_019_00,obs_wrf-s3cn_arw_20150526-0000_25_25_019,2015-05-27 01:00:00,25.00000,1.00000,1.00000,-93.91148,32.40140,12.80403,42.84961,0.00000,9.96816,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_25_25_020_00,obs_wrf-s3cn_arw_20150526-0000_25_25_020,2015-05-27 01:00:00,25.00000,1.00000,1.00000,-98.20400,36.19761,15.16492,36.66992,0.00000,9.57077,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_27_021_00,obs_wrf-s3cn_arw_20150526-0000_27_27_021,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-101.63267,27.71697,16.21806,66.24805,0.00000,12.20786,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_30_022_00,obs_wrf-s3cn_arw_20150526-0000_27_30_022,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-101.41612,28.41688,25.48141,65.50293,2.50000,12.48849,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_30_022_01,obs_wrf-s3cn_arw_20150526-0000_27_30_022,2015-05-27 04:00:00,28.00000,4.00000,2.00000,-101.31714,28.18654,24.62172,61.74609,7.16016,11.42232,-0.85969,-3.75684
obs_wrf-s3cn_arw_20150526-0000_27_30_022_02,obs_wrf-s3cn_arw_20150526-0000_27_30_022,2015-05-27 05:00:00,29.00000,5.00000,3.00000,-101.31407,27.73630,16.03253,46.34668,0.00000,12.94375,-8.58919,-15.39941
obs_wrf-s3cn_arw_20150526-0000_27_30_022_03,obs_wrf-s3cn_arw_20150526-0000_27_30_022,2015-05-27 06:00:00,30.00000,6.00000,4.00000,-101.22449,27.68347,14.43389,43.74805,2.84766,9.11524,-1.59865,-2.59863
obs_wrf-s3cn_arw_20150526-0000_27_31_023_00,obs_wrf-s3cn_arw_20150526-0000_27_31_023,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-98.56011,31.94659,13.55273,35.06348,0.34375,9.17001,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_31_023_01,obs_wrf-s3cn_arw_20150526-0000_27_31_023,2015-05-27 04:00:00,28.00000,4.00000,2.00000,-98.29180,31.98265,19.95122,39.62793,4.65332,6.21570,6.39849,4.56445
obs_wrf-s3cn_arw_20150526-0000_27_31_023_02,obs_wrf-s3cn_arw_20150526-0000_27_31_023,2015-05-27 05:00:00,29.00000,5.00000,3.00000,-98.66949,31.80258,17.29549,46.23828,0.00000,11.12781,-2.65573,6.61035
obs_wrf-s3cn_arw_20150526-0000_27_31_023_03,obs_wrf-s3cn_arw_20150526-0000_27_31_023,2015-05-27 06:00:00,30.00000,6.00000,4.00000,-98.67532,31.77133,17.92051,36.28125,3.37988,8.24180,0.62502,-9.95703
obs_wrf-s3cn_arw_20150526-0000_27_31_023_04,obs_wrf-s3cn_arw_20150526-0000_27_31_023,2015-05-27 07:00:00,31.00000,7.00000,5.00000,-98.46353,31.65392,9.63647,21.95020,2.60742,4.12262,-8.28404,-14.33105
obs_wrf-s3cn_arw_20150526-0000_27_27_024_00,obs_wrf-s3cn_arw_20150526-0000_27_27_024,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-99.07534,32.22570,26.91889,46.92090,10.52441,7.46591,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_27_025_00,obs_wrf-s3cn_arw_20150526-0000_27_27_025,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-98.08008,32.30065,18.08907,47.85449,0.00000,7.77208,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_27_026_00,obs_wrf-s3cn_arw_20150526-0000_27_27_026,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-98.66243,32.28636,18.98497,45.44043,2.10449,10.27901,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_28_027_00,obs_wrf-s3cn_arw_20150526-0000_27_28_027,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-96.99116,32.64025,17.51102,39.06348,3.61035,7.86494,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_28_027_01,obs_wrf-s3cn_arw_20150526-0000_27_28_027,2015-05-27 04:00:00,28.00000,4.00000,2.00000,-96.68645,32.46423,16.44196,34.74512,2.86230,6.73452,-1.06906,-4.31836
obs_wrf-s3cn_arw_20150526-0000_27_27_028_00,obs_wrf-s3cn_arw_20150526-0000_27_27_028,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-99.29303,32.67593,10.61438,26.23926,3.66504,4.37860,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_28_029_00,obs_wrf-s3cn_arw_20150526-0000_27_28_029,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-92.41961,33.07568,12.72792,47.15430,0.00000,9.88497,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_28_029_01,obs_wrf-s3cn_arw_20150526-0000_27_28_029,2015-05-27 04:00:00,28.00000,4.00000,2.00000,-92.39376,33.14650,11.03533,22.21777,1.91699,5.01021,-1.69259,-24.93652
obs_wrf-s3cn_arw_20150526-0000_27_27_030_00,obs_wrf-s3cn_arw_20150526-0000_27_27_030,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-98.49142,35.78829,12.45817,38.53516,0.00000,8.30498,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_29_031_00,obs_wrf-s3cn_arw_20150526-0000_27_29_031,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-97.48543,36.17124,11.54363,40.47656,2.04590,9.17884,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_29_031_01,obs_wrf-s3cn_arw_20150526-0000_27_29_031,2015-05-27 04:00:00,28.00000,4.00000,2.00000,-97.54773,36.12247,13.77111,46.85254,1.71875,8.91393,2.22748,6.37598
obs_wrf-s3cn_arw_20150526-0000_27_29_031_02,obs_wrf-s3cn_arw_20150526-0000_27_29_031,2015-05-27 05:00:00,29.00000,5.00000,3.00000,-97.29890,35.98966,13.51439,24.46973,0.67578,6.86893,-0.25672,-22.38281
obs_wrf-s3cn_arw_20150526-0000_27_27_032_00,obs_wrf-s3cn_arw_20150526-0000_27_27_032,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-103.76761,36.87675,11.88196,33.63672,0.11133,8.31077,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_28_033_00,obs_wrf-s3cn_arw_20150526-0000_27_28_033,2015-05-27 03:00:00,27.00000,3.00000,1.00000,-103.70091,37.91938,13.37296,41.23828,0.00000,9.68362,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_27_28_033_01,obs_wrf-s3cn_arw_20150526-0000_27_28_033,2015-05-27 04:00:00,28.00000,4.00000,2.00000,-103.46655,38.12603,12.43959,22.19238,3.42578,4.47969,-0.93337,-19.04590
obs_wrf-s3cn_arw_20150526-0000_28_28_034_00,obs_wrf-s3cn_arw_20150526-0000_28_28_034,2015-05-27 04:00:00,28.00000,4.00000,1.00000,-95.34812,32.61058,12.28891,25.33594,1.76562,5.44945,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_28_35_035_00,obs_wrf-s3cn_arw_20150526-0000_28_35_035,2015-05-27 04:00:00,28.00000,4.00000,1.00000,-95.82167,32.70156,13.24035,31.70020,0.00000,7.73738,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_28_35_035_01,obs_wrf-s3cn_arw_20150526-0000_28_35_035,2015-05-27 05:00:00,29.00000,5.00000,2.00000,-95.74948,32.55984,11.86580,26.35254,4.32031,4.09218,-1.37455,-5.34766
obs_wrf-s3cn_arw_20150526-0000_28_35_035_02,obs_wrf-s3cn_arw_20150526-0000_28_35_035,2015-05-27 06:00:00,30.00000,6.00000,3.00000,-95.44408,32.46192,10.70075,25.13672,3.63477,4.42428,-1.16504,-1.21582
obs_wrf-s3cn_arw_20150526-0000_28_35_035_03,obs_wrf-s3cn_arw_20150526-0000_28_35_035,2015-05-27 07:00:00,31.00000,7.00000,4.00000,-94.90479,32.30345,7.18222,22.19727,2.18066,3.73341,-3.51854,-2.93945
obs_wrf-s3cn_arw_20150526-0000_28_35_035_04,obs_wrf-s3cn_arw_20150526-0000_28_35_035,2015-05-27 08:00:00,32.00000,8.00000,5.00000,-94.90649,31.56327,9.83934,23.28027,2.50000,5.40469,2.65713,1.08301
obs_wrf-s3cn_arw_20150526-0000_28_35_035_05,obs_wrf-s3cn_arw_20150526-0000_28_35_035,2015-05-27 09:00:00,33.00000,9.00000,6.00000,-94.87127,31.19994,9.81999,22.96582,1.00977,4.87526,-0.01935,-0.31445
obs_wrf-s3cn_arw_20150526-0000_28_35_035_06,obs_wrf-s3cn_arw_20150526-0000_28_35_035,2015-05-27 10:00:00,34.00000,10.00000,7.00000,-94.43336,30.83250,9.78792,34.00391,0.11816,6.25088,-0.03207,11.03809
obs_wrf-s3cn_arw_20150526-0000_28_35_035_07,obs_wrf-s3cn_arw_20150526-0000_28_35_035,2015-05-27 11:00:00,35.00000,11.00000,8.00000,-94.12566,30.45485,7.85935,14.31543,2.13672,3.53545,-1.92857,-19.68848
obs_wrf-s3cn_arw_20150526-0000_28_28_036_00,obs_wrf-s3cn_arw_20150526-0000_28_28_036,2015-05-27 04:00:00,28.00000,4.00000,1.00000,-92.27881,33.45728,12.68895,39.85840,0.00000,9.75696,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_29_31_037_00,obs_wrf-s3cn_arw_20150526-0000_29_31_037,2015-05-27 05:00:00,29.00000,5.00000,1.00000,-97.72891,31.96970,8.34221,16.54980,0.66699,3.35742,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_29_31_037_01,obs_wrf-s3cn_arw_20150526-0000_29_31_037,2015-05-27 06:00:00,30.00000,6.00000,2.00000,-96.82746,31.74898,8.94249,18.77637,2.69727,3.69679,0.60028,2.22656
obs_wrf-s3cn_arw_20150526-0000_29_31_037_02,obs_wrf-s3cn_arw_20150526-0000_29_31_037,2015-05-27 07:00:00,31.00000,7.00000,3.00000,-96.59641,31.56945,8.66078,21.97852,1.13770,4.30227,-0.28171,3.20215
obs_wrf-s3cn_arw_20150526-0000_29_29_038_00,obs_wrf-s3cn_arw_20150526-0000_29_29_038,2015-05-27 05:00:00,29.00000,5.00000,1.00000,-95.48807,35.88836,11.97397,25.87695,2.00391,5.69132,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_29_30_039_00,obs_wrf-s3cn_arw_20150526-0000_29_30_039,2015-05-27 05:00:00,29.00000,5.00000,1.00000,-95.98022,36.02129,12.35871,22.32422,1.96777,5.03212,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_29_30_039_01,obs_wrf-s3cn_arw_20150526-0000_29_30_039,2015-05-27 06:00:00,30.00000,6.00000,2.00000,-95.50195,35.98917,10.04337,25.99609,0.00000,5.00376,-2.31535,3.67188
obs_wrf-s3cn_arw_20150526-0000_29_29_040_00,obs_wrf-s3cn_arw_20150526-0000_29_29_040,2015-05-27 05:00:00,29.00000,5.00000,1.00000,-103.74451,36.79399,11.36793,24.49023,1.66113,5.21483,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_30_30_041_00,obs_wrf-s3cn_arw_20150526-0000_30_30_041,2015-05-27 06:00:00,30.00000,6.00000,1.00000,-97.44459,31.76753,8.58819,17.16602,2.22461,3.75178,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_30_30_042_00,obs_wrf-s3cn_arw_20150526-0000_30_30_042,2015-05-27 06:00:00,30.00000,6.00000,1.00000,-96.19023,32.08700,9.60199,17.80371,2.06445,3.95717,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_30_35_043_00,obs_wrf-s3cn_arw_20150526-0000_30_35_043,2015-05-27 06:00:00,30.00000,6.00000,1.00000,-94.07292,37.33284,12.44543,34.82031,0.00000,7.99402,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_30_35_043_01,obs_wrf-s3cn_arw_20150526-0000_30_35_043,2015-05-27 07:00:00,31.00000,7.00000,2.00000,-93.37590,37.71684,9.48889,28.71875,0.00000,7.86719,-2.95653,-6.10156
obs_wrf-s3cn_arw_20150526-0000_30_35_043_02,obs_wrf-s3cn_arw_20150526-0000_30_35_043,2015-05-27 08:00:00,32.00000,8.00000,3.00000,-92.96508,37.88994,10.54726,30.03613,0.41797,5.48753,1.05837,1.31738
obs_wrf-s3cn_arw_20150526-0000_30_35_043_03,obs_wrf-s3cn_arw_20150526-0000_30_35_043,2015-05-27 09:00:00,33.00000,9.00000,4.00000,-92.93357,37.74437,10.81859,28.21191,3.41504,4.58322,0.27133,-1.82422
obs_wrf-s3cn_arw_20150526-0000_30_35_043_04,obs_wrf-s3cn_arw_20150526-0000_30_35_043,2015-05-27 10:00:00,34.00000,10.00000,5.00000,-92.54835,37.73154,10.83762,26.96777,1.16895,6.19821,0.01903,-1.24414
obs_wrf-s3cn_arw_20150526-0000_30_35_043_05,obs_wrf-s3cn_arw_20150526-0000_30_35_043,2015-05-27 11:00:00,35.00000,11.00000,6.00000,-91.73276,37.69445,11.50439,28.76367,1.38672,5.09179,0.66677,1.79590
obs_wrf-s3cn_arw_20150526-0000_31_31_044_00,obs_wrf-s3cn_arw_20150526-0000_31_31_044,2015-05-27 07:00:00,31.00000,7.00000,1.00000,-97.23763,31.41005,10.05673,16.52637,3.61523,2.87296,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_31_32_045_00,obs_wrf-s3cn_arw_20150526-0000_31_32_045,2015-05-27 07:00:00,31.00000,7.00000,1.00000,-102.45475,36.87142,10.72334,32.11523,0.00000,7.41173,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_31_32_045_01,obs_wrf-s3cn_arw_20150526-0000_31_32_045,2015-05-27 08:00:00,32.00000,8.00000,2.00000,-102.21543,36.87472,9.92145,30.71582,1.16504,5.41769,-0.80189,-1.39941
obs_wrf-s3cn_arw_20150526-0000_32_34_046_00,obs_wrf-s3cn_arw_20150526-0000_32_34_046,2015-05-27 08:00:00,32.00000,8.00000,1.00000,-94.65615,31.94083,8.62672,20.37793,2.14258,3.90603,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_32_34_046_01,obs_wrf-s3cn_arw_20150526-0000_32_34_046,2015-05-27 09:00:00,33.00000,9.00000,2.00000,-94.36402,31.31244,10.56508,22.47363,0.00000,4.30366,1.93836,2.09570
obs_wrf-s3cn_arw_20150526-0000_32_34_046_02,obs_wrf-s3cn_arw_20150526-0000_32_34_046,2015-05-27 10:00:00,34.00000,10.00000,3.00000,-93.84702,31.48261,10.73362,24.15820,1.54883,5.29658,0.16854,1.68457
obs_wrf-s3cn_arw_20150526-0000_33_35_047_00,obs_wrf-s3cn_arw_20150526-0000_33_35_047,2015-05-27 09:00:00,33.00000,9.00000,1.00000,-95.04191,30.71051,11.23242,26.45508,1.50195,6.22028,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_33_35_047_01,obs_wrf-s3cn_arw_20150526-0000_33_35_047,2015-05-27 10:00:00,34.00000,10.00000,2.00000,-95.60178,30.32904,11.04534,21.56348,2.39844,4.82985,-0.18708,-4.89160
obs_wrf-s3cn_arw_20150526-0000_33_35_047_02,obs_wrf-s3cn_arw_20150526-0000_33_35_047,2015-05-27 11:00:00,35.00000,11.00000,3.00000,-95.56084,30.22026,9.67779,19.12402,3.20703,4.65588,-1.36755,-2.43945
obs_wrf-s3cn_arw_20150526-0000_33_35_048_00,obs_wrf-s3cn_arw_20150526-0000_33_35_048,2015-05-27 09:00:00,33.00000,9.00000,1.00000,-94.56900,30.93270,10.62663,27.08691,3.04102,6.22642,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_33_35_048_01,obs_wrf-s3cn_arw_20150526-0000_33_35_048,2015-05-27 10:00:00,34.00000,10.00000,2.00000,-94.92663,30.61778,8.65926,18.48242,2.02344,3.94277,-1.96737,-8.60449
obs_wrf-s3cn_arw_20150526-0000_33_35_048_02,obs_wrf-s3cn_arw_20150526-0000_33_35_048,2015-05-27 11:00:00,35.00000,11.00000,3.00000,-94.74178,30.16314,9.79576,25.07910,0.00000,5.34968,1.13650,6.59668
obs_wrf-s3cn_arw_20150526-0000_33_36_049_00,obs_wrf-s3cn_arw_20150526-0000_33_36_049,2015-05-27 09:00:00,33.00000,9.00000,1.00000,-92.51940,37.95766,10.23876,20.30273,3.43555,4.07159,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_33_36_049_01,obs_wrf-s3cn_arw_20150526-0000_33_36_049,2015-05-27 10:00:00,34.00000,10.00000,2.00000,-91.66789,37.25552,11.60994,40.89551,0.00000,9.03905,1.37118,20.59277
obs_wrf-s3cn_arw_20150526-0000_33_36_049_02,obs_wrf-s3cn_arw_20150526-0000_33_36_049,2015-05-27 11:00:00,35.00000,11.00000,3.00000,-90.90924,37.39192,11.68211,26.34375,1.12793,6.67943,0.07217,-14.55176
obs_wrf-s3cn_arw_20150526-0000_33_36_049_03,obs_wrf-s3cn_arw_20150526-0000_33_36_049,2015-05-27 12:00:00,36.00000,12.00000,4.00000,-90.58312,37.52652,10.77242,25.60742,0.81641,5.47178,-0.90969,-0.73633
obs_wrf-s3cn_arw_20150526-0000_34_35_050_00,obs_wrf-s3cn_arw_20150526-0000_34_35_050,2015-05-27 10:00:00,34.00000,10.00000,1.00000,-94.03990,31.15490,11.12111,28.31348,2.41309,5.10035,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_34_35_050_01,obs_wrf-s3cn_arw_20150526-0000_34_35_050,2015-05-27 11:00:00,35.00000,11.00000,2.00000,-93.33619,31.43290,12.31872,43.84082,1.28809,6.58123,1.19760,15.52734
obs_wrf-s3cn_arw_20150526-0000_34_34_051_00,obs_wrf-s3cn_arw_20150526-0000_34_34_051,2015-05-27 10:00:00,34.00000,10.00000,1.00000,-93.48941,31.80816,10.43103,28.44531,1.91797,5.51403,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_34_34_052_00,obs_wrf-s3cn_arw_20150526-0000_34_34_052,2015-05-27 10:00:00,34.00000,10.00000,1.00000,-92.08291,37.63753,12.09468,28.66797,0.87598,6.51559,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_35_36_053_00,obs_wrf-s3cn_arw_20150526-0000_35_36_053,2015-05-27 11:00:00,35.00000,11.00000,1.00000,-93.79080,30.61556,9.32155,20.70215,2.56348,4.48989,0.00000,0.00000
obs_wrf-s3cn_arw_20150526-0000_35_36_053_01,obs_wrf-s3cn_arw_20150526-0000_35_36_053,2015-05-27 12:00:00,36.00000,12.00000,2.00000,-92.93309,31.09187,7.86482,20.07422,0.49219,3.57034,-1.45672,-0.62793
obs_wrf-s3cn_arw_20150526-0000_36_36_054_00,obs_wrf-s3cn_arw_20150526-0000_36_36_054,2015-05-27 12:00:00,36.00000,12.00000,1.00000,-92.83728,31.55124,8.82137,19.03125,0.54785,4.23122,0.00000,0.00000
