Obs_Track_ID,Start_Date,End_Date,Duration,Track_ID
obs_wrf-s3cn_arw_20150601-0000_21_25_013,2015-06-01 21:00:00,2015-06-02 01:00:00,5.00000,wrf-s3cn_arw_uh_max_20150601-0000_20_23_003
obs_wrf-s3cn_arw_20150601-0000_21_21_014,2015-06-01 21:00:00,2015-06-01 21:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_21_22_011
obs_wrf-s3cn_arw_20150601-0000_22_22_015,2015-06-01 22:00:00,2015-06-01 22:00:00,1.00000,None
obs_wrf-s3cn_arw_20150601-0000_22_22_016,2015-06-01 22:00:00,2015-06-01 22:00:00,1.00000,None
obs_wrf-s3cn_arw_20150601-0000_22_23_017,2015-06-01 22:00:00,2015-06-01 23:00:00,2.00000,None
obs_wrf-s3cn_arw_20150601-0000_22_24_018,2015-06-01 22:00:00,2015-06-02 00:00:00,3.00000,wrf-s3cn_arw_uh_max_20150601-0000_22_22_014
obs_wrf-s3cn_arw_20150601-0000_22_22_019,2015-06-01 22:00:00,2015-06-01 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_24_25_025
obs_wrf-s3cn_arw_20150601-0000_22_23_020,2015-06-01 22:00:00,2015-06-01 23:00:00,2.00000,wrf-s3cn_arw_uh_max_20150601-0000_22_23_015
obs_wrf-s3cn_arw_20150601-0000_22_24_021,2015-06-01 22:00:00,2015-06-02 00:00:00,3.00000,wrf-s3cn_arw_uh_max_20150601-0000_21_23_007
obs_wrf-s3cn_arw_20150601-0000_22_22_022,2015-06-01 22:00:00,2015-06-01 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_23_23_020
obs_wrf-s3cn_arw_20150601-0000_22_23_023,2015-06-01 22:00:00,2015-06-01 23:00:00,2.00000,wrf-s3cn_arw_uh_max_20150601-0000_21_22_010
obs_wrf-s3cn_arw_20150601-0000_23_23_024,2015-06-01 23:00:00,2015-06-01 23:00:00,1.00000,None
obs_wrf-s3cn_arw_20150601-0000_23_24_025,2015-06-01 23:00:00,2015-06-02 00:00:00,2.00000,wrf-s3cn_arw_uh_max_20150601-0000_26_26_033
obs_wrf-s3cn_arw_20150601-0000_23_24_026,2015-06-01 23:00:00,2015-06-02 00:00:00,2.00000,wrf-s3cn_arw_uh_max_20150601-0000_21_23_008
obs_wrf-s3cn_arw_20150601-0000_23_24_027,2015-06-01 23:00:00,2015-06-02 00:00:00,2.00000,wrf-s3cn_arw_uh_max_20150601-0000_22_23_016
obs_wrf-s3cn_arw_20150601-0000_23_23_028,2015-06-01 23:00:00,2015-06-01 23:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_23_23_021
obs_wrf-s3cn_arw_20150601-0000_23_24_029,2015-06-01 23:00:00,2015-06-02 00:00:00,2.00000,wrf-s3cn_arw_uh_max_20150601-0000_23_24_023
obs_wrf-s3cn_arw_20150601-0000_23_24_030,2015-06-01 23:00:00,2015-06-02 00:00:00,2.00000,wrf-s3cn_arw_uh_max_20150601-0000_22_23_018
obs_wrf-s3cn_arw_20150601-0000_23_26_031,2015-06-01 23:00:00,2015-06-02 02:00:00,4.00000,wrf-s3cn_arw_uh_max_20150601-0000_21_22_012
obs_wrf-s3cn_arw_20150601-0000_24_25_032,2015-06-02 00:00:00,2015-06-02 01:00:00,2.00000,None
obs_wrf-s3cn_arw_20150601-0000_24_24_033,2015-06-02 00:00:00,2015-06-02 00:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_24_24_026
obs_wrf-s3cn_arw_20150601-0000_24_29_034,2015-06-02 00:00:00,2015-06-02 05:00:00,6.00000,None
obs_wrf-s3cn_arw_20150601-0000_24_28_035,2015-06-02 00:00:00,2015-06-02 04:00:00,5.00000,wrf-s3cn_arw_uh_max_20150601-0000_24_26_027
obs_wrf-s3cn_arw_20150601-0000_24_24_036,2015-06-02 00:00:00,2015-06-02 00:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_24_25_028
obs_wrf-s3cn_arw_20150601-0000_24_27_037,2015-06-02 00:00:00,2015-06-02 03:00:00,4.00000,wrf-s3cn_arw_uh_max_20150601-0000_22_25_017
obs_wrf-s3cn_arw_20150601-0000_24_24_038,2015-06-02 00:00:00,2015-06-02 00:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_23_24_024
obs_wrf-s3cn_arw_20150601-0000_24_32_039,2015-06-02 00:00:00,2015-06-02 08:00:00,9.00000,None
obs_wrf-s3cn_arw_20150601-0000_25_25_040,2015-06-02 01:00:00,2015-06-02 01:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_26_26_035
obs_wrf-s3cn_arw_20150601-0000_25_25_041,2015-06-02 01:00:00,2015-06-02 01:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_23_23_022
obs_wrf-s3cn_arw_20150601-0000_25_26_042,2015-06-02 01:00:00,2015-06-02 02:00:00,2.00000,wrf-s3cn_arw_uh_max_20150601-0000_26_26_038
obs_wrf-s3cn_arw_20150601-0000_25_25_043,2015-06-02 01:00:00,2015-06-02 01:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_25_25_032
obs_wrf-s3cn_arw_20150601-0000_26_26_044,2015-06-02 02:00:00,2015-06-02 02:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_25_25_030
obs_wrf-s3cn_arw_20150601-0000_26_26_045,2015-06-02 02:00:00,2015-06-02 02:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_26_26_036
obs_wrf-s3cn_arw_20150601-0000_26_28_046,2015-06-02 02:00:00,2015-06-02 04:00:00,3.00000,wrf-s3cn_arw_uh_max_20150601-0000_24_26_029
obs_wrf-s3cn_arw_20150601-0000_26_26_047,2015-06-02 02:00:00,2015-06-02 02:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_27_27_039
obs_wrf-s3cn_arw_20150601-0000_26_28_048,2015-06-02 02:00:00,2015-06-02 04:00:00,3.00000,wrf-s3cn_arw_uh_max_20150601-0000_28_29_040
obs_wrf-s3cn_arw_20150601-0000_28_31_049,2015-06-02 04:00:00,2015-06-02 07:00:00,4.00000,None
obs_wrf-s3cn_arw_20150601-0000_28_28_050,2015-06-02 04:00:00,2015-06-02 04:00:00,1.00000,wrf-s3cn_arw_uh_max_20150601-0000_28_28_041
obs_wrf-s3cn_arw_20150601-0000_28_29_051,2015-06-02 04:00:00,2015-06-02 05:00:00,2.00000,wrf-s3cn_arw_uh_max_20150601-0000_25_26_031
obs_wrf-s3cn_arw_20150601-0000_29_30_052,2015-06-02 05:00:00,2015-06-02 06:00:00,2.00000,wrf-s3cn_arw_uh_max_20150601-0000_26_27_037
obs_wrf-s3cn_arw_20150601-0000_30_31_053,2015-06-02 06:00:00,2015-06-02 07:00:00,2.00000,wrf-s3cn_arw_uh_max_20150601-0000_29_29_042
obs_wrf-s3cn_arw_20150601-0000_31_32_054,2015-06-02 07:00:00,2015-06-02 08:00:00,2.00000,wrf-s3cn_arw_uh_max_20150601-0000_26_27_034
obs_wrf-s3cn_arw_20150601-0000_31_31_055,2015-06-02 07:00:00,2015-06-02 07:00:00,1.00000,None
obs_wrf-s3cn_arw_20150601-0000_32_32_056,2015-06-02 08:00:00,2015-06-02 08:00:00,1.00000,None
obs_wrf-s3cn_arw_20150601-0000_33_33_057,2015-06-02 09:00:00,2015-06-02 09:00:00,1.00000,None
obs_wrf-s3cn_arw_20150601-0000_36_36_058,2015-06-02 12:00:00,2015-06-02 12:00:00,1.00000,None
