Track_ID,Start_Date,End_Date,Duration,Ensemble_Name,Ensemble_Member,Object_Variable,Obs_Track_ID,Translation_Error_X,Translation_Error_Y,Start_Time_Error,End_Time_Error
wrf-s3cn_arw_uh_max_20150526-0000_21_21_013,2015-05-26 21:00:00,2015-05-26 21:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_28_28_036,445310.33519,328901.74303,-7.00000,-7.00000
wrf-s3cn_arw_uh_max_20150526-0000_21_21_014,2015-05-26 21:00:00,2015-05-26 21:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_20_20_002,-214797.82365,391869.33847,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150526-0000_21_22_015,2015-05-26 21:00:00,2015-05-26 22:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150526-0000_21_21_016,2015-05-26 21:00:00,2015-05-26 21:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150526-0000_22_24_017,2015-05-26 22:00:00,2015-05-27 00:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_33_36_049,577604.70120,38619.83153,-11.00000,-12.00000
wrf-s3cn_arw_uh_max_20150526-0000_22_22_018,2015-05-26 22:00:00,2015-05-26 22:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_24_24_014,1047356.00171,555691.52569,-2.00000,-2.00000
wrf-s3cn_arw_uh_max_20150526-0000_23_23_019,2015-05-26 23:00:00,2015-05-26 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_24_25_007,128559.05270,-22460.38890,-1.00000,-2.00000
wrf-s3cn_arw_uh_max_20150526-0000_23_24_020,2015-05-26 23:00:00,2015-05-27 00:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_24_24_013,-90726.33449,70891.57210,-1.00000,0.00000
wrf-s3cn_arw_uh_max_20150526-0000_23_23_021,2015-05-26 23:00:00,2015-05-26 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150526-0000_24_26_022,2015-05-27 00:00:00,2015-05-27 02:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_24_25_008,27170.57028,63641.08692,0.00000,1.00000
wrf-s3cn_arw_uh_max_20150526-0000_24_24_023,2015-05-27 00:00:00,2015-05-27 00:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_24_24_009,-67748.38608,468701.11157,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150526-0000_24_24_024,2015-05-27 00:00:00,2015-05-27 00:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_20_20_003,218508.98633,44092.45731,4.00000,4.00000
wrf-s3cn_arw_uh_max_20150526-0000_24_25_025,2015-05-27 00:00:00,2015-05-27 01:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_27_28_029,942553.97543,141199.67461,-3.00000,-3.00000
wrf-s3cn_arw_uh_max_20150526-0000_24_27_026,2015-05-27 00:00:00,2015-05-27 03:00:00,4.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_27_29_031,-186576.03690,-35481.95412,-3.00000,-2.00000
wrf-s3cn_arw_uh_max_20150526-0000_24_24_027,2015-05-27 00:00:00,2015-05-27 00:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_28_28_034,914977.40459,636749.38283,-4.00000,-4.00000
wrf-s3cn_arw_uh_max_20150526-0000_24_25_028,2015-05-27 00:00:00,2015-05-27 01:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_27_28_027,1038468.81674,673524.52408,-3.00000,-3.00000
wrf-s3cn_arw_uh_max_20150526-0000_25_25_029,2015-05-27 01:00:00,2015-05-27 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_29_29_038,962783.01210,399441.73003,-4.00000,-4.00000
wrf-s3cn_arw_uh_max_20150526-0000_25_25_030,2015-05-27 01:00:00,2015-05-27 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150526-0000_26_26_031,2015-05-27 02:00:00,2015-05-27 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_27_27_030,17129.07918,18442.13356,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150526-0000_26_26_032,2015-05-27 02:00:00,2015-05-27 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150526-0000_27_28_033,2015-05-27 03:00:00,2015-05-27 04:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_30_30_042,270328.73733,41723.53732,-3.00000,-2.00000
wrf-s3cn_arw_uh_max_20150526-0000_27_30_034,2015-05-27 03:00:00,2015-05-27 06:00:00,4.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_29_29_040,-16003.74912,-135673.22120,-2.00000,1.00000
wrf-s3cn_arw_uh_max_20150526-0000_28_28_035,2015-05-27 04:00:00,2015-05-27 04:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_27_27_028,98704.22586,294232.26028,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150526-0000_34_36_036,2015-05-27 10:00:00,2015-05-27 12:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_35_36_053,179778.81512,9292.81232,-1.00000,0.00000
wrf-s3cn_arw_uh_max_20150526-0000_34_35_037,2015-05-27 10:00:00,2015-05-27 11:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_34_35_050,-133123.60197,569628.52920,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150526-0000_36_36_038,2015-05-27 12:00:00,2015-05-27 12:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_36_36_054,112508.91188,-165223.56224,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150526-0000_36_36_039,2015-05-27 12:00:00,2015-05-27 12:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_34_34_051,-193718.87348,406397.44898,2.00000,2.00000
wrf-s3cn_arw_uh_max_20150526-0000_36_36_040,2015-05-27 12:00:00,2015-05-27 12:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150526-0000_34_34_052,-73397.21648,-29303.45182,2.00000,2.00000
