Step_ID,Track_ID,Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,uh_max_mean,uh_max_max,uh_max_min,uh_max_std,uh_max_mean_dt,uh_max_max_dt,r10cmx_mean,r10cmx_max,r10cmx_min,r10cmx_std,r10cmx_mean_dt,r10cmx_max_dt,wupmax_mean,wupmax_max,wupmax_min,wupmax_std,wupmax_mean_dt,wupmax_max_dt,cqgmax_mean,cqgmax_max,cqgmax_min,cqgmax_std,cqgmax_mean_dt,cqgmax_max_dt,wdnmax_mean,wdnmax_max,wdnmax_min,wdnmax_std,wdnmax_mean_dt,wdnmax_max_dt,mlcape_mean,mlcape_max,mlcape_min,mlcape_std,mlcape_mean_dt,mlcape_max_dt,mlcins_mean,mlcins_max,mlcins_min,mlcins_std,mlcins_mean_dt,mlcins_max_dt,sblcl_mean,sblcl_max,sblcl_min,sblcl_std,sblcl_mean_dt,sblcl_max_dt,srh03_mean,srh03_max,srh03_min,srh03_std,srh03_mean_dt,srh03_max_dt,shr06_mean,shr06_max,shr06_min,shr06_std,shr06_mean_dt,shr06_max_dt,tmp500_mean,tmp500_max,tmp500_min,tmp500_std,tmp500_mean_dt,tmp500_max_dt,tmp700_mean,tmp700_max,tmp700_min,tmp700_std,tmp700_mean_dt,tmp700_max_dt,dewp2m_mean,dewp2m_max,dewp2m_min,dewp2m_std,dewp2m_mean_dt,dewp2m_max_dt,temp2m_mean,temp2m_max,temp2m_min,temp2m_std,temp2m_mean_dt,temp2m_max_dt,sph850_mean,sph850_max,sph850_min,sph850_std,sph850_mean_dt,sph850_max_dt,sph500_mean,sph500_max,sph500_min,sph500_std,sph500_mean_dt,sph500_max_dt,lllr_mean,lllr_max,lllr_min,lllr_std,lllr_mean_dt,lllr_max_dt,lr75_mean,lr75_max,lr75_min,lr75_std,lr75_mean_dt,lr75_max_dt,Hail_Size
wrf-s3cn_arw_uh_max_20150521-0000_13_17_000_00,wrf-s3cn_arw_uh_max_20150521-0000_13_17_000,2015-05-21 13:00:00,13.00000,13.00000,1.00000,-99.64129,26.93343,35.13942,122.28279,7.40045,21.62237,0.00000,0.00000,60.30293,70.80369,43.07902,5.36852,0.00000,0.00000,14.97170,27.40207,4.87064,4.10952,0.00000,0.00000,14.30239,41.90437,2.25014,7.75010,0.00000,0.00000,-4.08966,-1.05993,-9.20240,1.47476,0.00000,0.00000,1435.33496,1845.40820,805.20343,242.50876,0.00000,0.00000,-7.14474,0.00000,-73.83832,13.39709,0.00000,0.00000,299.22791,456.64050,195.92336,80.28848,0.00000,0.00000,105.65166,200.71692,54.91629,35.03622,0.00000,0.00000,0.00321,0.00474,0.00141,0.00083,0.00000,0.00000,-7.65622,-3.36820,-10.35377,1.31541,0.00000,0.00000,8.72459,10.31440,7.25470,0.69930,0.00000,0.00000,74.00401,74.61311,73.47130,0.26990,0.00000,0.00000,75.55017,77.61238,73.96118,1.02541,0.00000,0.00000,14.23603,14.93393,11.72424,0.63039,0.00000,0.00000,3.48317,5.76388,2.41320,0.80160,0.00000,0.00000,-5.07506,-4.33463,-5.68497,0.33466,0.00000,0.00000,-6.07223,-4.85170,-6.90336,0.45826,0.00000,0.00000,38.79688
wrf-s3cn_arw_uh_max_20150521-0000_13_17_000_01,wrf-s3cn_arw_uh_max_20150521-0000_13_17_000,2015-05-21 14:00:00,14.00000,14.00000,2.00000,-99.52415,26.63347,59.31433,190.46786,17.42944,35.66022,24.17491,68.18507,62.11148,72.31586,42.89232,7.10541,1.80855,1.51218,16.47374,28.82942,5.49088,4.91138,1.50204,1.42734,21.26900,60.07463,2.20142,13.12783,6.96661,18.17025,-4.87412,-0.51246,-14.03975,2.89028,-0.78446,0.54747,1011.65051,1442.20642,309.55057,212.08817,-423.68445,-403.20178,-5.77467,0.00000,-34.96362,7.01586,1.37008,0.00000,381.06177,444.99106,247.67715,34.98166,81.83386,-11.64944,109.13992,213.67294,66.09970,34.03849,3.48826,12.95602,0.00407,0.00486,0.00159,0.00066,0.00086,0.00012,-8.36011,-3.75624,-9.86569,1.00271,-0.70389,-0.38804,8.39656,9.85226,7.16071,0.41952,-0.32803,-0.46213,73.55709,74.30193,73.08128,0.29709,-0.44692,-0.31119,76.21386,77.65627,75.09541,0.67943,0.66369,0.04388,13.51625,14.67972,12.59381,0.52781,-0.71979,-0.25421,3.17734,5.56103,2.62208,0.64001,-0.30583,-0.20285,-5.34929,-4.71876,-5.83260,0.20999,-0.27422,-0.38413,-6.21667,-4.95125,-6.88956,0.34877,-0.14444,-0.09955,38.79688
wrf-s3cn_arw_uh_max_20150521-0000_13_17_000_02,wrf-s3cn_arw_uh_max_20150521-0000_13_17_000,2015-05-21 15:00:00,15.00000,15.00000,3.00000,-99.45422,26.44948,51.25204,168.85930,0.40926,31.49061,-8.06229,-21.60857,61.68328,71.71002,48.45266,4.98762,-0.42820,-0.60584,15.29554,25.11177,5.36035,4.05914,-1.17820,-3.71765,19.41310,52.17931,4.96372,9.89688,-1.85590,-7.89532,-5.09925,-0.38406,-13.04787,2.26950,-0.22513,0.12840,1035.50647,1587.62000,0.00000,414.43454,23.85596,145.41357,-26.62181,0.00000,-306.33218,67.38311,-20.84715,0.00000,362.04935,432.71454,178.64595,67.06467,-19.01242,-12.27652,210.01994,782.89850,-14.25275,115.39668,100.88003,569.22559,0.00439,0.00656,0.00191,0.00085,0.00032,0.00170,-7.87635,-3.57462,-10.50026,1.51180,0.48376,0.18162,8.42968,9.76988,7.56683,0.56855,0.03312,-0.08239,73.28810,74.44304,69.46107,1.03887,-0.26899,0.14111,75.82954,78.41894,69.50227,2.01119,-0.38432,0.76267,14.06652,14.57198,12.95763,0.39549,0.55028,-0.10773,3.46810,5.65478,2.70482,0.82389,0.29076,0.09375,-5.27765,-3.93138,-5.76475,0.46951,0.07163,0.78738,-6.04810,-4.56198,-6.98260,0.49010,0.16857,0.38927,35.60938
wrf-s3cn_arw_uh_max_20150521-0000_13_17_000_03,wrf-s3cn_arw_uh_max_20150521-0000_13_17_000,2015-05-21 16:00:00,16.00000,16.00000,4.00000,-99.33926,26.14633,32.55846,108.39588,1.39071,18.74404,-18.69359,-60.46342,61.83696,71.01086,49.40484,5.64241,0.15368,-0.69917,16.17295,24.62512,7.69562,3.57248,0.87741,-0.48665,20.39777,46.23907,3.84840,9.52842,0.98467,-5.94024,-4.79721,-1.16907,-13.55723,2.81534,0.30205,-0.78501,914.38788,1605.30042,0.00000,422.03363,-121.11859,17.68042,-11.07166,0.00000,-206.67970,33.19773,15.55016,0.00000,404.21375,604.69049,162.92020,113.57672,42.16440,171.97595,125.64114,517.90155,48.66796,89.35954,-84.37880,-264.99695,0.00375,0.00553,0.00119,0.00087,-0.00064,-0.00103,-6.80262,-3.50556,-8.99884,1.21530,1.07373,0.06906,8.80268,10.09563,7.97008,0.54930,0.37300,0.32576,73.41512,74.69743,70.73999,0.71430,0.12702,0.25439,76.45699,79.23253,71.29607,1.67151,0.62746,0.81359,13.82845,14.73725,13.09047,0.37086,-0.23807,0.16527,4.04873,5.68512,2.99756,0.70269,0.58063,0.03034,-5.24492,-4.08523,-5.92384,0.42742,0.03273,-0.15385,-5.77484,-4.95284,-6.32832,0.33080,0.27326,-0.39086,35.60938
wrf-s3cn_arw_uh_max_20150521-0000_13_17_000_04,wrf-s3cn_arw_uh_max_20150521-0000_13_17_000,2015-05-21 17:00:00,17.00000,17.00000,5.00000,-99.45329,25.85900,32.63433,69.04776,7.43251,13.64378,0.07588,-39.34812,63.34870,70.97099,48.48045,5.74301,1.51174,-0.03987,14.98703,27.27493,5.72215,5.61886,-1.18592,2.64981,21.60580,47.80135,4.30230,11.96176,1.20803,1.56229,-6.06979,-2.31587,-11.74422,2.90610,-1.27259,-1.14680,1085.16113,1518.07971,0.00000,358.97360,170.77325,-87.22070,-6.60258,0.00000,-97.33535,17.98107,4.46908,0.00000,430.22269,570.24225,223.25847,95.93007,26.00894,-34.44824,75.50542,132.33968,-9.83697,40.81961,-50.13572,-385.56189,0.00303,0.00434,0.00064,0.00099,-0.00073,-0.00119,-6.98666,-3.16654,-8.65321,1.23058,-0.18403,0.33902,8.84567,10.00905,8.00742,0.50421,0.04298,-0.08659,73.55571,74.33763,72.26105,0.52926,0.14059,-0.35980,76.53198,78.10165,72.56279,1.59800,0.07499,-1.13087,13.67225,14.48258,12.61360,0.51961,-0.15620,-0.25467,3.83490,5.85967,2.99155,0.76176,-0.21383,0.17455,-5.28306,-4.20918,-5.73988,0.41609,-0.03814,-0.12395,-5.86171,-4.84081,-6.49806,0.38785,-0.08687,0.11203,42.05664
wrf-s3cn_arw_uh_max_20150521-0000_20_21_001_00,wrf-s3cn_arw_uh_max_20150521-0000_20_21_001,2015-05-21 20:00:00,20.00000,20.00000,1.00000,-103.55740,28.80165,51.95922,124.80043,0.30719,37.09228,0.00000,0.00000,52.73051,69.59591,0.00000,17.28646,0.00000,0.00000,13.57715,26.09087,1.48868,8.01625,0.00000,0.00000,14.63745,40.40837,0.04608,11.86729,0.00000,0.00000,-4.12884,-1.24319,-9.28875,1.91607,0.00000,0.00000,1578.93774,1965.75635,397.99780,310.11743,0.00000,0.00000,-26.37038,0.00000,-90.27460,24.20293,0.00000,0.00000,2320.25684,2565.43188,2010.74036,116.43494,0.00000,0.00000,190.37286,308.80487,61.31064,59.22871,0.00000,0.00000,0.00321,0.00523,0.00127,0.00062,0.00000,0.00000,-8.55874,-6.12223,-9.71736,0.72039,0.00000,0.00000,8.93663,9.67814,8.15693,0.35167,0.00000,0.00000,61.20537,63.11454,58.35433,1.02534,0.00000,0.00000,80.97635,85.76385,72.19134,4.29196,0.00000,0.00000,-1208.47461,13.02727,-9999.00000,3276.03540,0.00000,0.00000,1.90557,4.58599,1.34705,0.75462,0.00000,0.00000,-8.18280,-6.73033,-8.69708,0.40189,0.00000,0.00000,-6.48400,-5.40131,-6.98809,0.30417,0.00000,0.00000,41.74805
wrf-s3cn_arw_uh_max_20150521-0000_20_21_001_01,wrf-s3cn_arw_uh_max_20150521-0000_20_21_001,2015-05-21 21:00:00,21.00000,21.00000,2.00000,-103.35475,28.65159,39.83456,87.49205,0.84923,17.12618,-12.12466,-37.30838,60.53807,70.65683,30.82940,6.83463,7.80756,1.06092,15.37568,24.62107,6.06088,3.42979,1.79852,-1.46980,17.36600,41.82897,2.02507,8.52820,2.72855,1.42060,-4.68811,-1.07967,-8.48103,1.47169,-0.55927,0.16352,1088.80872,2055.52002,0.00000,495.79907,-490.12903,89.76367,-59.68460,0.00000,-276.56967,51.32477,-33.31422,0.00000,1960.06079,2716.61841,1044.34888,547.65778,-360.19604,151.18652,189.15910,543.77576,-64.70139,139.61115,-1.21376,234.97089,0.00376,0.00533,0.00033,0.00075,0.00055,0.00009,-7.02091,-4.57322,-9.74620,0.98982,1.53783,1.54901,9.18036,10.29275,7.91135,0.47254,0.24373,0.61460,62.65276,68.17369,59.07558,2.69276,1.44739,5.05915,78.73485,85.42119,64.74585,5.87346,-2.24150,-0.34266,12.18064,13.59699,10.74361,0.68388,1220.65527,0.56972,2.12174,5.21435,1.34751,1.03086,0.21617,0.62836,-7.50259,-4.31110,-9.50773,1.29803,0.68021,2.41923,-5.99299,-4.62242,-7.16132,0.47230,0.49101,0.77889,41.58984
wrf-s3cn_arw_uh_max_20150521-0000_20_20_002_00,wrf-s3cn_arw_uh_max_20150521-0000_20_20_002,2015-05-21 20:00:00,20.00000,20.00000,1.00000,-77.25360,35.53505,41.00668,104.12759,3.99520,25.27600,0.00000,0.00000,56.01196,70.54835,28.75974,9.87795,0.00000,0.00000,14.92972,27.15270,5.50707,5.44328,0.00000,0.00000,15.27876,40.62299,0.98163,9.74780,0.00000,0.00000,-3.55607,-1.93537,-9.41103,1.56958,0.00000,0.00000,1314.02112,1897.24304,975.63080,235.47876,0.00000,0.00000,-17.25152,0.00000,-51.42867,11.93202,0.00000,0.00000,445.33759,625.51477,255.23563,63.17463,0.00000,0.00000,160.89084,259.54663,88.55740,46.88668,0.00000,0.00000,0.00387,0.00488,0.00290,0.00035,0.00000,0.00000,-8.60952,-7.16011,-9.79262,0.41593,0.00000,0.00000,6.54080,8.43217,5.18948,0.61417,0.00000,0.00000,72.24343,73.32727,70.86397,0.62528,0.00000,0.00000,77.91326,80.86494,74.52725,0.95614,0.00000,0.00000,11.55072,13.92095,9.87229,1.06145,0.00000,0.00000,2.72448,4.17951,2.13632,0.34794,0.00000,0.00000,-6.16337,-5.02908,-6.69882,0.30900,0.00000,0.00000,-5.63968,-5.24805,-6.58016,0.23939,0.00000,0.00000,47.60938
wrf-s3cn_arw_uh_max_20150521-0000_21_21_003_00,wrf-s3cn_arw_uh_max_20150521-0000_21_21_003,2015-05-21 21:00:00,21.00000,21.00000,1.00000,-103.65196,29.09848,40.62412,83.99275,9.72590,20.68413,0.00000,0.00000,56.93765,70.21303,22.53268,10.49797,0.00000,0.00000,13.44747,24.31301,4.19703,5.33148,0.00000,0.00000,14.65006,37.25674,0.41140,10.14071,0.00000,0.00000,-5.08527,-2.16656,-8.94064,1.59083,0.00000,0.00000,931.03772,1290.04639,22.89870,344.88043,0.00000,0.00000,-40.46750,-3.79286,-122.03828,34.85204,0.00000,0.00000,2015.47705,2154.48047,1613.45801,148.28566,0.00000,0.00000,88.98599,312.41965,-82.39458,119.65571,0.00000,0.00000,0.00413,0.00604,0.00219,0.00091,0.00000,0.00000,-8.85412,-4.99252,-10.32083,1.12628,0.00000,0.00000,8.72436,9.53897,7.74979,0.43901,0.00000,0.00000,61.26541,63.12317,59.20599,1.26418,0.00000,0.00000,78.44440,83.63283,74.44865,1.85712,0.00000,0.00000,12.41964,12.90216,11.75971,0.37032,0.00000,0.00000,2.50272,5.03354,1.64095,0.92269,0.00000,0.00000,-7.32120,-6.26001,-8.21418,0.40595,0.00000,0.00000,-6.52129,-5.14597,-7.30669,0.44056,0.00000,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150521-0000_21_21_004_00,wrf-s3cn_arw_uh_max_20150521-0000_21_21_004,2015-05-21 21:00:00,21.00000,21.00000,1.00000,-76.59508,35.90791,39.74337,87.46740,5.17830,18.50175,0.00000,0.00000,53.80309,67.01061,34.83606,6.16177,0.00000,0.00000,12.09395,17.54140,1.76050,3.09744,0.00000,0.00000,12.34807,31.64845,1.01748,6.63885,0.00000,0.00000,-3.49101,-0.94998,-10.40651,2.17666,0.00000,0.00000,759.88879,1152.80249,356.73373,186.32774,0.00000,0.00000,-4.16981,0.00000,-18.99769,5.02594,0.00000,0.00000,417.93213,491.61893,250.29112,45.89685,0.00000,0.00000,270.87735,405.94937,161.28870,60.27370,0.00000,0.00000,0.00369,0.00494,0.00225,0.00059,0.00000,0.00000,-9.03014,-7.77800,-9.59052,0.36614,0.00000,0.00000,6.05141,7.13002,5.03907,0.56698,0.00000,0.00000,69.60646,71.47322,67.13692,1.36486,0.00000,0.00000,73.96749,76.93441,69.60120,2.29210,0.00000,0.00000,11.82513,12.63905,10.83835,0.35768,0.00000,0.00000,3.27490,3.95869,2.79000,0.26329,0.00000,0.00000,-5.63407,-4.45491,-6.47660,0.53818,0.00000,0.00000,-5.61749,-5.18233,-6.09352,0.20376,0.00000,0.00000,45.72559
