Track_ID,Start_Date,End_Date,Duration,Ensemble_Name,Ensemble_Member,Object_Variable,Obs_Track_ID,Translation_Error_X,Translation_Error_Y,Start_Time_Error,End_Time_Error
wrf-s3cn_arw_uh_max_20150601-0000_21_22_012,2015-06-01 21:00:00,2015-06-01 22:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_23_26_031,-591718.99940,-221069.74883,-2.00000,-4.00000
wrf-s3cn_arw_uh_max_20150601-0000_21_21_013,2015-06-01 21:00:00,2015-06-01 21:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_16_16_001,-613650.17160,-213832.59805,5.00000,5.00000
wrf-s3cn_arw_uh_max_20150601-0000_22_22_014,2015-06-01 22:00:00,2015-06-01 22:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_22_24_018,-25088.66730,-2449.64893,0.00000,-2.00000
wrf-s3cn_arw_uh_max_20150601-0000_22_23_015,2015-06-01 22:00:00,2015-06-01 23:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_22_23_020,103560.95657,133750.42220,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150601-0000_22_23_016,2015-06-01 22:00:00,2015-06-01 23:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_23_24_027,85314.90140,196081.22073,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150601-0000_22_25_017,2015-06-01 22:00:00,2015-06-02 01:00:00,4.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_24_27_037,-122893.52638,74546.13062,-2.00000,-2.00000
wrf-s3cn_arw_uh_max_20150601-0000_22_23_018,2015-06-01 22:00:00,2015-06-01 23:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_23_24_030,-119538.13113,-46507.62621,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150601-0000_23_23_019,2015-06-01 23:00:00,2015-06-01 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_20_20_006,-2713.72060,20282.62914,3.00000,3.00000
wrf-s3cn_arw_uh_max_20150601-0000_23_23_020,2015-06-01 23:00:00,2015-06-01 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_22_22_022,-13820.30839,14925.09472,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150601-0000_23_23_021,2015-06-01 23:00:00,2015-06-01 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_23_23_028,-68568.73099,134773.78736,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150601-0000_23_23_022,2015-06-01 23:00:00,2015-06-01 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_25_25_041,-386107.54826,271173.61553,-2.00000,-2.00000
wrf-s3cn_arw_uh_max_20150601-0000_23_24_023,2015-06-01 23:00:00,2015-06-02 00:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_23_24_029,81509.16004,-19789.26639,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150601-0000_23_24_024,2015-06-01 23:00:00,2015-06-02 00:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_24_24_038,11014.51924,-14805.01542,-1.00000,0.00000
wrf-s3cn_arw_uh_max_20150601-0000_24_25_025,2015-06-02 00:00:00,2015-06-02 01:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_22_22_019,19473.82743,33594.30297,2.00000,3.00000
wrf-s3cn_arw_uh_max_20150601-0000_24_24_026,2015-06-02 00:00:00,2015-06-02 00:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_24_24_033,-541264.64343,655543.94404,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150601-0000_24_26_027,2015-06-02 00:00:00,2015-06-02 02:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_24_28_035,-222980.47749,12802.99776,0.00000,-2.00000
wrf-s3cn_arw_uh_max_20150601-0000_24_25_028,2015-06-02 00:00:00,2015-06-02 01:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_24_24_036,-77212.15891,30257.57142,0.00000,1.00000
wrf-s3cn_arw_uh_max_20150601-0000_24_26_029,2015-06-02 00:00:00,2015-06-02 02:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_26_28_046,-681.94053,3924.43448,-2.00000,-2.00000
wrf-s3cn_arw_uh_max_20150601-0000_25_25_030,2015-06-02 01:00:00,2015-06-02 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_26_26_044,16947.87787,-189440.48627,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150601-0000_25_26_031,2015-06-02 01:00:00,2015-06-02 02:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_28_29_051,-442213.08837,-69980.34177,-3.00000,-3.00000
wrf-s3cn_arw_uh_max_20150601-0000_25_25_032,2015-06-02 01:00:00,2015-06-02 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_25_25_043,172163.60149,-56816.29317,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150601-0000_26_26_033,2015-06-02 02:00:00,2015-06-02 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_23_24_025,65113.20652,138802.80437,3.00000,2.00000
wrf-s3cn_arw_uh_max_20150601-0000_26_27_034,2015-06-02 02:00:00,2015-06-02 03:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_31_32_054,20526.22196,-23110.63474,-5.00000,-5.00000
wrf-s3cn_arw_uh_max_20150601-0000_26_26_035,2015-06-02 02:00:00,2015-06-02 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_25_25_040,-280151.32575,230731.63013,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150601-0000_26_26_036,2015-06-02 02:00:00,2015-06-02 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_26_26_045,-352223.14581,50634.50099,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150601-0000_26_27_037,2015-06-02 02:00:00,2015-06-02 03:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_29_30_052,-89165.65679,-17713.26872,-3.00000,-3.00000
wrf-s3cn_arw_uh_max_20150601-0000_26_26_038,2015-06-02 02:00:00,2015-06-02 02:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_25_26_042,76074.23685,-4453.90161,1.00000,0.00000
wrf-s3cn_arw_uh_max_20150601-0000_27_27_039,2015-06-02 03:00:00,2015-06-02 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_26_26_047,-209563.95485,-60544.40907,1.00000,1.00000
wrf-s3cn_arw_uh_max_20150601-0000_28_29_040,2015-06-02 04:00:00,2015-06-02 05:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_26_28_048,-51183.81669,-561202.82242,2.00000,1.00000
wrf-s3cn_arw_uh_max_20150601-0000_28_28_041,2015-06-02 04:00:00,2015-06-02 04:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_28_28_050,-79511.88468,27810.00274,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150601-0000_29_29_042,2015-06-02 05:00:00,2015-06-02 05:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150601-0000_30_31_053,-173102.23082,-135919.95182,-1.00000,-2.00000
