Step_ID,Obs_Track_ID,Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,MESH_mean,MESH_max,MESH_min,MESH_std,MESH_mean_dt,MESH_max_dt
obs_wrf-s3cn_arw_20150603-0000_23_24_006_01,obs_wrf-s3cn_arw_20150603-0000_23_24_006,2015-06-04 00:00:00,24.00000,0.00000,2.00000,-102.61888,27.53683,16.78629,59.78223,0.00000,16.24920,3.17999,-4.40039
obs_wrf-s3cn_arw_20150603-0000_23_23_007_00,obs_wrf-s3cn_arw_20150603-0000_23_23_007,2015-06-03 23:00:00,23.00000,23.00000,1.00000,-83.06350,33.86858,13.23622,45.18555,0.00000,13.12100,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_23_23_008_00,obs_wrf-s3cn_arw_20150603-0000_23_23_008,2015-06-03 23:00:00,23.00000,23.00000,1.00000,-82.98320,34.84550,13.75592,42.49219,0.00000,11.75991,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_23_25_009_00,obs_wrf-s3cn_arw_20150603-0000_23_25_009,2015-06-03 23:00:00,23.00000,23.00000,1.00000,-105.12157,39.53620,11.53588,37.05859,0.00000,9.03630,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_23_25_009_01,obs_wrf-s3cn_arw_20150603-0000_23_25_009,2015-06-04 00:00:00,24.00000,0.00000,2.00000,-104.85171,39.47487,13.14833,34.93457,0.35742,8.15536,1.61245,-2.12402
obs_wrf-s3cn_arw_20150603-0000_23_25_009_02,obs_wrf-s3cn_arw_20150603-0000_23_25_009,2015-06-04 01:00:00,25.00000,1.00000,3.00000,-104.55516,39.41450,14.29103,55.33789,0.00000,11.54939,1.14270,20.40332
obs_wrf-s3cn_arw_20150603-0000_23_23_010_00,obs_wrf-s3cn_arw_20150603-0000_23_23_010,2015-06-03 23:00:00,23.00000,23.00000,1.00000,-106.37601,42.64505,11.60343,30.22363,0.84863,6.27030,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_23_24_011_00,obs_wrf-s3cn_arw_20150603-0000_23_24_011,2015-06-03 23:00:00,23.00000,23.00000,1.00000,-108.61994,44.04781,12.61385,34.79297,0.00000,8.91609,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_23_24_011_01,obs_wrf-s3cn_arw_20150603-0000_23_24_011,2015-06-04 00:00:00,24.00000,0.00000,2.00000,-108.29723,44.07333,11.37039,25.22559,2.25391,4.48806,-1.24346,-9.56738
obs_wrf-s3cn_arw_20150603-0000_24_24_012_00,obs_wrf-s3cn_arw_20150603-0000_24_24_012,2015-06-04 00:00:00,24.00000,0.00000,1.00000,-82.92893,34.60896,12.45251,49.35352,1.82910,8.78476,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_24_26_013_00,obs_wrf-s3cn_arw_20150603-0000_24_26_013,2015-06-04 00:00:00,24.00000,0.00000,1.00000,-99.56346,38.25697,14.81819,48.95898,0.00000,12.00171,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_24_26_013_01,obs_wrf-s3cn_arw_20150603-0000_24_26_013,2015-06-04 01:00:00,25.00000,1.00000,2.00000,-99.60596,38.18691,17.34743,60.92676,0.00000,13.79106,2.52923,11.96777
obs_wrf-s3cn_arw_20150603-0000_24_26_013_02,obs_wrf-s3cn_arw_20150603-0000_24_26_013,2015-06-04 02:00:00,26.00000,2.00000,3.00000,-99.69154,38.11168,15.25600,41.32812,0.00000,9.96862,-2.09143,-19.59863
obs_wrf-s3cn_arw_20150603-0000_25_25_014_00,obs_wrf-s3cn_arw_20150603-0000_25_25_014,2015-06-04 01:00:00,25.00000,1.00000,1.00000,-82.91289,30.82932,12.32424,41.14258,0.46680,8.16532,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_25_29_015_00,obs_wrf-s3cn_arw_20150603-0000_25_29_015,2015-06-04 01:00:00,25.00000,1.00000,1.00000,-99.11793,39.21229,16.01781,45.78223,0.00000,12.05759,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_25_29_015_01,obs_wrf-s3cn_arw_20150603-0000_25_29_015,2015-06-04 02:00:00,26.00000,2.00000,2.00000,-99.05187,39.19597,14.57072,45.72461,0.00000,11.30021,-1.44708,-0.05762
obs_wrf-s3cn_arw_20150603-0000_25_29_015_02,obs_wrf-s3cn_arw_20150603-0000_25_29_015,2015-06-04 03:00:00,27.00000,3.00000,3.00000,-98.55689,39.36077,12.73194,33.33691,0.09180,8.31349,-1.83878,-12.38770
obs_wrf-s3cn_arw_20150603-0000_25_29_015_03,obs_wrf-s3cn_arw_20150603-0000_25_29_015,2015-06-04 04:00:00,28.00000,4.00000,4.00000,-98.42077,39.36092,18.71702,73.87402,0.00000,16.41231,5.98507,40.53711
obs_wrf-s3cn_arw_20150603-0000_25_29_015_04,obs_wrf-s3cn_arw_20150603-0000_25_29_015,2015-06-04 05:00:00,29.00000,5.00000,5.00000,-98.27263,39.37555,15.24896,48.14062,0.00000,10.71090,-3.46806,-25.73340
obs_wrf-s3cn_arw_20150603-0000_25_26_016_00,obs_wrf-s3cn_arw_20150603-0000_25_26_016,2015-06-04 01:00:00,25.00000,1.00000,1.00000,-106.33396,43.67213,10.81486,29.00000,0.00000,7.10764,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_25_26_016_01,obs_wrf-s3cn_arw_20150603-0000_25_26_016,2015-06-04 02:00:00,26.00000,2.00000,2.00000,-106.79102,43.96975,10.86608,18.55469,2.79883,4.14425,0.05122,-10.44531
obs_wrf-s3cn_arw_20150603-0000_25_26_017_00,obs_wrf-s3cn_arw_20150603-0000_25_26_017,2015-06-04 01:00:00,25.00000,1.00000,1.00000,-106.02132,44.15611,15.10270,56.14844,0.00000,12.69110,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_25_26_017_01,obs_wrf-s3cn_arw_20150603-0000_25_26_017,2015-06-04 02:00:00,26.00000,2.00000,2.00000,-105.99820,44.14500,14.56634,39.20508,1.05859,8.72275,-0.53636,-16.94336
obs_wrf-s3cn_arw_20150603-0000_26_26_018_00,obs_wrf-s3cn_arw_20150603-0000_26_26_018,2015-06-04 02:00:00,26.00000,2.00000,1.00000,-98.69030,39.14991,15.26475,39.70898,0.00586,11.10553,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_26_31_019_00,obs_wrf-s3cn_arw_20150603-0000_26_31_019,2015-06-04 02:00:00,26.00000,2.00000,1.00000,-98.60583,39.50601,11.76618,29.15234,0.00000,7.59566,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_26_31_019_01,obs_wrf-s3cn_arw_20150603-0000_26_31_019,2015-06-04 03:00:00,27.00000,3.00000,2.00000,-98.31139,39.80845,11.40571,45.47656,0.00000,9.05517,-0.36047,16.32422
obs_wrf-s3cn_arw_20150603-0000_26_31_019_02,obs_wrf-s3cn_arw_20150603-0000_26_31_019,2015-06-04 04:00:00,28.00000,4.00000,3.00000,-98.17945,40.18887,18.86238,42.63965,3.15723,10.43787,7.45667,-2.83691
obs_wrf-s3cn_arw_20150603-0000_26_31_019_03,obs_wrf-s3cn_arw_20150603-0000_26_31_019,2015-06-04 05:00:00,29.00000,5.00000,4.00000,-97.87851,40.06869,13.72629,38.36523,0.00000,10.03040,-5.13609,-4.27441
obs_wrf-s3cn_arw_20150603-0000_26_31_019_04,obs_wrf-s3cn_arw_20150603-0000_26_31_019,2015-06-04 06:00:00,30.00000,6.00000,5.00000,-98.08470,39.53902,13.28742,37.32031,0.00000,9.08407,-0.43887,-1.04492
obs_wrf-s3cn_arw_20150603-0000_26_31_019_05,obs_wrf-s3cn_arw_20150603-0000_26_31_019,2015-06-04 07:00:00,31.00000,7.00000,6.00000,-98.03926,39.71723,11.97054,36.02637,0.00000,7.83481,-1.31688,-1.29395
obs_wrf-s3cn_arw_20150603-0000_26_36_020_00,obs_wrf-s3cn_arw_20150603-0000_26_36_020,2015-06-04 02:00:00,26.00000,2.00000,1.00000,-104.83427,42.39123,12.74945,33.98828,0.00000,6.90520,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_26_36_020_01,obs_wrf-s3cn_arw_20150603-0000_26_36_020,2015-06-04 03:00:00,27.00000,3.00000,2.00000,-104.81282,42.51328,15.16101,56.36328,0.00000,13.28900,2.41156,22.37500
obs_wrf-s3cn_arw_20150603-0000_26_36_020_02,obs_wrf-s3cn_arw_20150603-0000_26_36_020,2015-06-04 04:00:00,28.00000,4.00000,3.00000,-104.71051,42.67585,17.74755,68.64355,0.50098,12.43769,2.58654,12.28027
obs_wrf-s3cn_arw_20150603-0000_26_36_020_03,obs_wrf-s3cn_arw_20150603-0000_26_36_020,2015-06-04 05:00:00,29.00000,5.00000,4.00000,-104.70364,42.72797,22.31378,46.73047,0.83984,11.04479,4.56623,-21.91309
obs_wrf-s3cn_arw_20150603-0000_26_36_020_04,obs_wrf-s3cn_arw_20150603-0000_26_36_020,2015-06-04 06:00:00,30.00000,6.00000,5.00000,-104.50429,42.82172,20.31451,45.56836,2.20312,10.08324,-1.99927,-1.16211
obs_wrf-s3cn_arw_20150603-0000_26_36_020_05,obs_wrf-s3cn_arw_20150603-0000_26_36_020,2015-06-04 07:00:00,31.00000,7.00000,6.00000,-104.22512,42.91753,18.08914,53.50391,0.00000,11.61296,-2.22537,7.93555
obs_wrf-s3cn_arw_20150603-0000_26_36_020_06,obs_wrf-s3cn_arw_20150603-0000_26_36_020,2015-06-04 08:00:00,32.00000,8.00000,7.00000,-103.80617,43.04303,22.02895,49.26855,0.00000,12.73532,3.93981,-4.23535
obs_wrf-s3cn_arw_20150603-0000_26_36_020_07,obs_wrf-s3cn_arw_20150603-0000_26_36_020,2015-06-04 09:00:00,33.00000,9.00000,8.00000,-103.33592,43.18160,26.87426,64.56152,3.02539,14.16302,4.84532,15.29297
obs_wrf-s3cn_arw_20150603-0000_26_36_020_08,obs_wrf-s3cn_arw_20150603-0000_26_36_020,2015-06-04 10:00:00,34.00000,10.00000,9.00000,-102.86847,43.30464,21.87173,62.93652,0.17773,13.44781,-5.00254,-1.62500
obs_wrf-s3cn_arw_20150603-0000_26_36_020_09,obs_wrf-s3cn_arw_20150603-0000_26_36_020,2015-06-04 11:00:00,35.00000,11.00000,10.00000,-102.16074,43.46136,15.74435,46.08203,0.00000,10.59997,-6.12738,-16.85449
obs_wrf-s3cn_arw_20150603-0000_26_36_020_10,obs_wrf-s3cn_arw_20150603-0000_26_36_020,2015-06-04 12:00:00,36.00000,12.00000,11.00000,-101.82776,43.55970,13.24721,35.33984,0.22852,7.81752,-2.49714,-10.74219
obs_wrf-s3cn_arw_20150603-0000_26_26_021_00,obs_wrf-s3cn_arw_20150603-0000_26_26_021,2015-06-04 02:00:00,26.00000,2.00000,1.00000,-112.86399,41.66000,12.99911,33.88867,0.06934,7.98437,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_26_26_022_00,obs_wrf-s3cn_arw_20150603-0000_26_26_022,2015-06-04 02:00:00,26.00000,2.00000,1.00000,-105.24148,42.60423,14.43810,31.59277,3.65918,7.43905,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_26_27_023_00,obs_wrf-s3cn_arw_20150603-0000_26_27_023,2015-06-04 02:00:00,26.00000,2.00000,1.00000,-112.04866,41.92696,12.58957,50.14160,0.00000,11.40382,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_26_27_023_01,obs_wrf-s3cn_arw_20150603-0000_26_27_023,2015-06-04 03:00:00,27.00000,3.00000,2.00000,-111.94968,41.94398,10.88815,29.96582,1.97559,6.98852,-1.70143,-20.17578
obs_wrf-s3cn_arw_20150603-0000_27_27_024_00,obs_wrf-s3cn_arw_20150603-0000_27_27_024,2015-06-04 03:00:00,27.00000,3.00000,1.00000,-104.57972,39.64223,13.40385,31.65820,0.00000,9.62983,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_27_27_025_00,obs_wrf-s3cn_arw_20150603-0000_27_27_025,2015-06-04 03:00:00,27.00000,3.00000,1.00000,-104.89523,40.85203,11.40859,34.69531,0.00000,9.56777,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_27_27_026_00,obs_wrf-s3cn_arw_20150603-0000_27_27_026,2015-06-04 03:00:00,27.00000,3.00000,1.00000,-105.07563,44.27812,10.16817,19.67773,3.45020,3.85267,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_27_28_027_00,obs_wrf-s3cn_arw_20150603-0000_27_28_027,2015-06-04 03:00:00,27.00000,3.00000,1.00000,-107.06908,45.20320,12.57464,39.86035,0.00000,8.42620,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_27_28_027_01,obs_wrf-s3cn_arw_20150603-0000_27_28_027,2015-06-04 04:00:00,28.00000,4.00000,2.00000,-107.06994,45.45306,11.24003,23.07812,4.46777,4.60507,-1.33461,-16.78223
obs_wrf-s3cn_arw_20150603-0000_28_30_028_00,obs_wrf-s3cn_arw_20150603-0000_28_30_028,2015-06-04 04:00:00,28.00000,4.00000,1.00000,-107.07934,42.82515,10.47935,30.44824,2.63086,5.25587,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_28_30_028_01,obs_wrf-s3cn_arw_20150603-0000_28_30_028,2015-06-04 05:00:00,29.00000,5.00000,2.00000,-106.29117,43.46726,15.71779,41.01270,3.26953,6.78193,5.23844,10.56445
obs_wrf-s3cn_arw_20150603-0000_28_30_028_02,obs_wrf-s3cn_arw_20150603-0000_28_30_028,2015-06-04 06:00:00,30.00000,6.00000,3.00000,-105.78652,43.54236,15.58025,28.52637,1.06738,5.53807,-0.13754,-12.48633
obs_wrf-s3cn_arw_20150603-0000_28_29_029_00,obs_wrf-s3cn_arw_20150603-0000_28_29_029,2015-06-04 04:00:00,28.00000,4.00000,1.00000,-105.53153,43.23794,14.64905,60.21680,0.00000,12.10660,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_28_29_029_01,obs_wrf-s3cn_arw_20150603-0000_28_29_029,2015-06-04 05:00:00,29.00000,5.00000,2.00000,-105.35783,43.30995,14.29061,38.12891,0.00000,10.85769,-0.35844,-22.08789
obs_wrf-s3cn_arw_20150603-0000_29_30_030_00,obs_wrf-s3cn_arw_20150603-0000_29_30_030,2015-06-04 05:00:00,29.00000,5.00000,1.00000,-104.09872,38.17241,14.10775,41.61035,0.00000,11.56176,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_29_30_030_01,obs_wrf-s3cn_arw_20150603-0000_29_30_030,2015-06-04 06:00:00,30.00000,6.00000,2.00000,-103.80958,38.24386,14.12209,39.77930,0.00000,9.95024,0.01434,-1.83105
obs_wrf-s3cn_arw_20150603-0000_29_30_031_00,obs_wrf-s3cn_arw_20150603-0000_29_30_031,2015-06-04 05:00:00,29.00000,5.00000,1.00000,-103.56104,38.62775,13.15472,30.69629,0.00000,7.76700,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_29_30_031_01,obs_wrf-s3cn_arw_20150603-0000_29_30_031,2015-06-04 06:00:00,30.00000,6.00000,2.00000,-103.37895,38.76429,12.13529,28.38574,0.00000,5.93988,-1.01943,-2.31055
obs_wrf-s3cn_arw_20150603-0000_29_30_032_00,obs_wrf-s3cn_arw_20150603-0000_29_30_032,2015-06-04 05:00:00,29.00000,5.00000,1.00000,-98.08115,40.41882,20.74021,66.68652,0.48438,12.75695,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_29_30_032_01,obs_wrf-s3cn_arw_20150603-0000_29_30_032,2015-06-04 06:00:00,30.00000,6.00000,2.00000,-97.66528,40.63589,13.03387,35.37793,1.68555,7.43626,-7.70634,-31.30859
obs_wrf-s3cn_arw_20150603-0000_29_31_033_00,obs_wrf-s3cn_arw_20150603-0000_29_31_033,2015-06-04 05:00:00,29.00000,5.00000,1.00000,-106.51014,43.02002,10.38461,27.53125,0.06738,5.63292,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_29_31_033_01,obs_wrf-s3cn_arw_20150603-0000_29_31_033,2015-06-04 06:00:00,30.00000,6.00000,2.00000,-105.96841,43.03054,12.57809,31.99414,0.00000,8.01577,2.19349,4.46289
obs_wrf-s3cn_arw_20150603-0000_29_31_033_02,obs_wrf-s3cn_arw_20150603-0000_29_31_033,2015-06-04 07:00:00,31.00000,7.00000,3.00000,-105.62910,42.94886,12.42901,38.92578,0.00000,7.84318,-0.14908,6.93164
obs_wrf-s3cn_arw_20150603-0000_30_35_034_00,obs_wrf-s3cn_arw_20150603-0000_30_35_034,2015-06-04 06:00:00,30.00000,6.00000,1.00000,-96.20633,40.11809,14.48728,51.55664,2.46094,11.11710,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_30_35_034_01,obs_wrf-s3cn_arw_20150603-0000_30_35_034,2015-06-04 07:00:00,31.00000,7.00000,2.00000,-95.68029,40.03210,12.39974,29.74219,2.26660,7.04903,-2.08754,-21.81445
obs_wrf-s3cn_arw_20150603-0000_30_35_034_02,obs_wrf-s3cn_arw_20150603-0000_30_35_034,2015-06-04 08:00:00,32.00000,8.00000,3.00000,-95.72655,40.03474,12.16061,41.95410,0.00000,7.66021,-0.23912,12.21191
obs_wrf-s3cn_arw_20150603-0000_30_35_034_03,obs_wrf-s3cn_arw_20150603-0000_30_35_034,2015-06-04 09:00:00,33.00000,9.00000,4.00000,-95.74747,39.79845,9.38318,28.14160,1.46094,5.91396,-2.77744,-13.81250
obs_wrf-s3cn_arw_20150603-0000_30_35_034_04,obs_wrf-s3cn_arw_20150603-0000_30_35_034,2015-06-04 10:00:00,34.00000,10.00000,5.00000,-95.57010,39.72767,13.11585,52.26270,0.00000,11.71988,3.73267,24.12109
obs_wrf-s3cn_arw_20150603-0000_30_35_034_05,obs_wrf-s3cn_arw_20150603-0000_30_35_034,2015-06-04 11:00:00,35.00000,11.00000,6.00000,-95.26662,39.75192,12.64538,51.25684,0.00000,9.66879,-0.47047,-1.00586
obs_wrf-s3cn_arw_20150603-0000_30_31_035_00,obs_wrf-s3cn_arw_20150603-0000_30_31_035,2015-06-04 06:00:00,30.00000,6.00000,1.00000,-97.16982,40.43934,11.48731,31.53809,1.04492,5.81023,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_30_31_035_01,obs_wrf-s3cn_arw_20150603-0000_30_31_035,2015-06-04 07:00:00,31.00000,7.00000,2.00000,-96.99773,40.69419,12.57463,40.45117,0.04785,8.38508,1.08731,8.91309
obs_wrf-s3cn_arw_20150603-0000_30_32_036_00,obs_wrf-s3cn_arw_20150603-0000_30_32_036,2015-06-04 06:00:00,30.00000,6.00000,1.00000,-99.21220,40.65415,11.65822,47.04785,0.00000,9.87601,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_30_32_036_01,obs_wrf-s3cn_arw_20150603-0000_30_32_036,2015-06-04 07:00:00,31.00000,7.00000,2.00000,-99.10199,40.78581,14.66828,66.98047,0.00000,11.49482,3.01006,19.93262
obs_wrf-s3cn_arw_20150603-0000_30_32_036_02,obs_wrf-s3cn_arw_20150603-0000_30_32_036,2015-06-04 08:00:00,32.00000,8.00000,3.00000,-98.62736,41.31706,13.49456,56.75488,0.00000,12.29609,-1.17372,-10.22559
obs_wrf-s3cn_arw_20150603-0000_30_31_037_00,obs_wrf-s3cn_arw_20150603-0000_30_31_037,2015-06-04 06:00:00,30.00000,6.00000,1.00000,-110.25180,45.80303,12.76891,29.41309,0.43750,7.68555,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_30_31_037_01,obs_wrf-s3cn_arw_20150603-0000_30_31_037,2015-06-04 07:00:00,31.00000,7.00000,2.00000,-109.89410,45.83135,12.64277,45.01172,0.33105,8.61355,-0.12614,15.59863
obs_wrf-s3cn_arw_20150603-0000_31_31_038_00,obs_wrf-s3cn_arw_20150603-0000_31_31_038,2015-06-04 07:00:00,31.00000,7.00000,1.00000,-96.24263,40.25243,11.33954,29.28906,0.11719,6.40029,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_31_31_039_00,obs_wrf-s3cn_arw_20150603-0000_31_31_039,2015-06-04 07:00:00,31.00000,7.00000,1.00000,-104.20723,40.92238,14.22542,29.01172,0.00000,8.30705,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_32_33_040_00,obs_wrf-s3cn_arw_20150603-0000_32_33_040,2015-06-04 08:00:00,32.00000,8.00000,1.00000,-102.00993,39.20678,22.29450,41.63184,12.65332,5.82421,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_32_33_040_01,obs_wrf-s3cn_arw_20150603-0000_32_33_040,2015-06-04 09:00:00,33.00000,9.00000,2.00000,-101.53703,39.35623,16.65954,34.26172,6.72852,5.07232,-5.63496,-7.37012
obs_wrf-s3cn_arw_20150603-0000_32_36_041_00,obs_wrf-s3cn_arw_20150603-0000_32_36_041,2015-06-04 08:00:00,32.00000,8.00000,1.00000,-98.50854,40.61663,11.30131,28.88867,2.45898,5.65183,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_32_36_041_01,obs_wrf-s3cn_arw_20150603-0000_32_36_041,2015-06-04 09:00:00,33.00000,9.00000,2.00000,-98.37947,40.63240,22.85466,62.45117,2.38965,12.76610,11.55335,33.56250
obs_wrf-s3cn_arw_20150603-0000_32_36_041_02,obs_wrf-s3cn_arw_20150603-0000_32_36_041,2015-06-04 10:00:00,34.00000,10.00000,3.00000,-97.99574,40.50504,34.48040,70.69336,10.04883,15.53575,11.62574,8.24219
obs_wrf-s3cn_arw_20150603-0000_32_36_041_03,obs_wrf-s3cn_arw_20150603-0000_32_36_041,2015-06-04 11:00:00,35.00000,11.00000,4.00000,-97.74386,40.33952,26.17809,57.22266,6.96973,10.71856,-8.30231,-13.47070
obs_wrf-s3cn_arw_20150603-0000_32_36_041_04,obs_wrf-s3cn_arw_20150603-0000_32_36_041,2015-06-04 12:00:00,36.00000,12.00000,5.00000,-97.32116,40.20759,26.70197,49.64844,10.28906,9.12167,0.52388,-7.57422
obs_wrf-s3cn_arw_20150603-0000_33_35_042_00,obs_wrf-s3cn_arw_20150603-0000_33_35_042,2015-06-04 09:00:00,33.00000,9.00000,1.00000,-94.26593,39.92966,12.01724,24.89844,3.32715,6.25892,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_33_35_042_01,obs_wrf-s3cn_arw_20150603-0000_33_35_042,2015-06-04 10:00:00,34.00000,10.00000,2.00000,-94.33140,39.84497,10.63790,27.80078,2.86328,5.01142,-1.37934,2.90234
obs_wrf-s3cn_arw_20150603-0000_33_35_042_02,obs_wrf-s3cn_arw_20150603-0000_33_35_042,2015-06-04 11:00:00,35.00000,11.00000,3.00000,-94.09743,39.74835,10.92026,33.44629,0.41602,7.06658,0.28235,5.64551
obs_wrf-s3cn_arw_20150603-0000_34_34_043_00,obs_wrf-s3cn_arw_20150603-0000_34_34_043,2015-06-04 10:00:00,34.00000,10.00000,1.00000,-100.63345,39.83315,11.51347,24.47949,3.08984,4.86658,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_35_36_044_00,obs_wrf-s3cn_arw_20150603-0000_35_36_044,2015-06-04 11:00:00,35.00000,11.00000,1.00000,-94.36152,39.52085,9.69067,24.82227,1.29297,5.76554,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_35_36_044_01,obs_wrf-s3cn_arw_20150603-0000_35_36_044,2015-06-04 12:00:00,36.00000,12.00000,2.00000,-93.99205,39.45726,11.28709,28.31055,0.00000,6.11892,1.59642,3.48828
obs_wrf-s3cn_arw_20150603-0000_36_36_045_00,obs_wrf-s3cn_arw_20150603-0000_36_36_045,2015-06-04 12:00:00,36.00000,12.00000,1.00000,-98.29138,39.53235,10.98776,35.65527,0.00195,6.98392,0.00000,0.00000
obs_wrf-s3cn_arw_20150603-0000_36_36_046_00,obs_wrf-s3cn_arw_20150603-0000_36_36_046,2015-06-04 12:00:00,36.00000,12.00000,1.00000,-99.53023,40.63864,11.57525,27.87109,0.00000,6.63024,0.00000,0.00000
