Step_ID,Obs_Track_ID,Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,MESH_mean,MESH_max,MESH_min,MESH_std,MESH_mean_dt,MESH_max_dt
obs_wrf-s3cn_arw_20150601-0000_21_25_013_00,obs_wrf-s3cn_arw_20150601-0000_21_25_013,2015-06-01 21:00:00,21.00000,21.00000,1.00000,-112.39905,44.99865,11.47198,18.06152,3.56152,3.74580,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_21_25_013_01,obs_wrf-s3cn_arw_20150601-0000_21_25_013,2015-06-01 22:00:00,22.00000,22.00000,2.00000,-111.69948,45.76312,10.72354,30.92383,0.28320,6.04177,-0.74845,12.86230
obs_wrf-s3cn_arw_20150601-0000_21_25_013_02,obs_wrf-s3cn_arw_20150601-0000_21_25_013,2015-06-01 23:00:00,23.00000,23.00000,3.00000,-111.00036,46.11095,10.64247,28.86035,0.32812,5.42184,-0.08106,-2.06348
obs_wrf-s3cn_arw_20150601-0000_21_25_013_03,obs_wrf-s3cn_arw_20150601-0000_21_25_013,2015-06-02 00:00:00,24.00000,0.00000,4.00000,-110.30577,46.30907,14.95282,51.90137,0.25781,8.32667,4.31034,23.04102
obs_wrf-s3cn_arw_20150601-0000_21_25_013_04,obs_wrf-s3cn_arw_20150601-0000_21_25_013,2015-06-02 01:00:00,25.00000,1.00000,5.00000,-110.01178,46.44433,14.34244,38.20801,1.56445,8.33000,-0.61038,-13.69336
obs_wrf-s3cn_arw_20150601-0000_21_21_014_00,obs_wrf-s3cn_arw_20150601-0000_21_21_014,2015-06-01 21:00:00,21.00000,21.00000,1.00000,-118.36668,45.43709,12.37913,32.61035,0.12988,7.71649,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_22_22_015_00,obs_wrf-s3cn_arw_20150601-0000_22_22_015,2015-06-01 22:00:00,22.00000,22.00000,1.00000,-80.39124,22.29275,11.73231,57.19434,0.00000,11.62765,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_22_22_016_00,obs_wrf-s3cn_arw_20150601-0000_22_22_016,2015-06-01 22:00:00,22.00000,22.00000,1.00000,-82.41121,29.71896,11.48975,24.68750,2.12988,5.34762,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_22_23_017_00,obs_wrf-s3cn_arw_20150601-0000_22_23_017,2015-06-01 22:00:00,22.00000,22.00000,1.00000,-82.48605,31.01306,11.01746,25.89160,0.00000,6.58614,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_22_23_017_01,obs_wrf-s3cn_arw_20150601-0000_22_23_017,2015-06-01 23:00:00,23.00000,23.00000,2.00000,-82.29154,30.72350,10.70428,19.71973,0.20312,5.22835,-0.31318,-6.17188
obs_wrf-s3cn_arw_20150601-0000_22_24_018_00,obs_wrf-s3cn_arw_20150601-0000_22_24_018,2015-06-01 22:00:00,22.00000,22.00000,1.00000,-104.40256,35.05477,12.83875,33.32812,0.00000,8.74791,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_22_24_018_01,obs_wrf-s3cn_arw_20150601-0000_22_24_018,2015-06-01 23:00:00,23.00000,23.00000,2.00000,-104.19179,34.95573,15.22534,42.59375,0.00000,9.20085,2.38659,9.26562
obs_wrf-s3cn_arw_20150601-0000_22_24_018_02,obs_wrf-s3cn_arw_20150601-0000_22_24_018,2015-06-02 00:00:00,24.00000,0.00000,3.00000,-103.73752,35.09349,13.46710,34.44629,0.00000,9.69315,-1.75824,-8.14746
obs_wrf-s3cn_arw_20150601-0000_22_22_019_00,obs_wrf-s3cn_arw_20150601-0000_22_22_019,2015-06-01 22:00:00,22.00000,22.00000,1.00000,-77.12298,37.97364,11.53060,34.37207,0.00000,7.85289,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_22_23_020_00,obs_wrf-s3cn_arw_20150601-0000_22_23_020,2015-06-01 22:00:00,22.00000,22.00000,1.00000,-76.49250,39.07066,10.28690,28.16406,2.26855,5.43883,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_22_23_020_01,obs_wrf-s3cn_arw_20150601-0000_22_23_020,2015-06-01 23:00:00,23.00000,23.00000,2.00000,-75.92724,39.24399,10.34926,32.16504,2.68848,6.04284,0.06236,4.00098
obs_wrf-s3cn_arw_20150601-0000_22_24_021_00,obs_wrf-s3cn_arw_20150601-0000_22_24_021,2015-06-01 22:00:00,22.00000,22.00000,1.00000,-113.35407,42.11022,11.18141,17.84961,5.09277,3.74750,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_22_24_021_01,obs_wrf-s3cn_arw_20150601-0000_22_24_021,2015-06-01 23:00:00,23.00000,23.00000,2.00000,-112.55617,42.02481,13.35954,36.29004,0.00000,6.20539,2.17813,18.44043
obs_wrf-s3cn_arw_20150601-0000_22_24_021_02,obs_wrf-s3cn_arw_20150601-0000_22_24_021,2015-06-02 00:00:00,24.00000,0.00000,3.00000,-111.63145,42.46174,10.65307,23.64844,1.49316,4.37842,-2.70647,-12.64160
obs_wrf-s3cn_arw_20150601-0000_22_22_022_00,obs_wrf-s3cn_arw_20150601-0000_22_22_022,2015-06-01 22:00:00,22.00000,22.00000,1.00000,-112.71470,42.73011,13.26525,35.86230,0.00000,8.84685,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_22_23_023_00,obs_wrf-s3cn_arw_20150601-0000_22_23_023,2015-06-01 22:00:00,22.00000,22.00000,1.00000,-108.73657,44.14017,12.80395,30.18945,0.00000,6.37295,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_22_23_023_01,obs_wrf-s3cn_arw_20150601-0000_22_23_023,2015-06-01 23:00:00,23.00000,23.00000,2.00000,-108.42610,44.23287,13.46252,31.67773,0.03320,8.27690,0.65858,1.48828
obs_wrf-s3cn_arw_20150601-0000_23_23_024_00,obs_wrf-s3cn_arw_20150601-0000_23_23_024,2015-06-01 23:00:00,23.00000,23.00000,1.00000,-81.95934,28.26363,8.93943,20.27832,0.00000,6.55731,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_23_24_025_00,obs_wrf-s3cn_arw_20150601-0000_23_24_025,2015-06-01 23:00:00,23.00000,23.00000,1.00000,-103.46120,37.14105,13.35889,40.26270,0.00000,10.32340,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_23_24_025_01,obs_wrf-s3cn_arw_20150601-0000_23_24_025,2015-06-02 00:00:00,24.00000,0.00000,2.00000,-103.23450,37.21521,16.07051,48.90527,0.00000,14.96031,2.71162,8.64258
obs_wrf-s3cn_arw_20150601-0000_23_24_026_00,obs_wrf-s3cn_arw_20150601-0000_23_24_026,2015-06-01 23:00:00,23.00000,23.00000,1.00000,-103.65898,41.45784,10.69407,27.02441,2.02930,4.78787,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_23_24_026_01,obs_wrf-s3cn_arw_20150601-0000_23_24_026,2015-06-02 00:00:00,24.00000,0.00000,2.00000,-104.23135,40.93286,10.65983,24.99707,2.41211,5.84531,-0.03424,-2.02734
obs_wrf-s3cn_arw_20150601-0000_23_24_027_00,obs_wrf-s3cn_arw_20150601-0000_23_24_027,2015-06-01 23:00:00,23.00000,23.00000,1.00000,-114.25967,41.34288,12.35846,31.52344,0.87109,8.96214,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_23_24_027_01,obs_wrf-s3cn_arw_20150601-0000_23_24_027,2015-06-02 00:00:00,24.00000,0.00000,2.00000,-114.13884,41.53704,13.70446,33.65430,0.10059,8.88505,1.34600,2.13086
obs_wrf-s3cn_arw_20150601-0000_23_23_028_00,obs_wrf-s3cn_arw_20150601-0000_23_23_028,2015-06-01 23:00:00,23.00000,23.00000,1.00000,-111.93717,43.07955,10.35822,23.22754,1.76465,5.32011,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_23_24_029_00,obs_wrf-s3cn_arw_20150601-0000_23_24_029,2015-06-01 23:00:00,23.00000,23.00000,1.00000,-111.29542,46.69348,13.53837,42.78418,0.00000,9.25383,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_23_24_029_01,obs_wrf-s3cn_arw_20150601-0000_23_24_029,2015-06-02 00:00:00,24.00000,0.00000,2.00000,-111.08972,46.76517,12.78078,41.54883,0.00000,8.94265,-0.75759,-1.23535
obs_wrf-s3cn_arw_20150601-0000_23_24_030_00,obs_wrf-s3cn_arw_20150601-0000_23_24_030,2015-06-01 23:00:00,23.00000,23.00000,1.00000,-117.57940,45.86855,11.23417,41.00684,0.56934,8.83720,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_23_24_030_01,obs_wrf-s3cn_arw_20150601-0000_23_24_030,2015-06-02 00:00:00,24.00000,0.00000,2.00000,-117.54806,46.04771,11.84035,32.35938,0.22754,7.57537,0.60617,-8.64746
obs_wrf-s3cn_arw_20150601-0000_23_26_031_00,obs_wrf-s3cn_arw_20150601-0000_23_26_031,2015-06-01 23:00:00,23.00000,23.00000,1.00000,-100.99457,49.42277,11.60476,33.38086,0.00000,7.99485,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_23_26_031_01,obs_wrf-s3cn_arw_20150601-0000_23_26_031,2015-06-02 00:00:00,24.00000,0.00000,2.00000,-100.80306,49.17500,10.31530,40.97949,0.00000,6.88092,-1.28945,7.59863
obs_wrf-s3cn_arw_20150601-0000_23_26_031_02,obs_wrf-s3cn_arw_20150601-0000_23_26_031,2015-06-02 01:00:00,25.00000,1.00000,3.00000,-100.62333,48.92429,14.01366,32.31152,0.09180,9.38143,3.69836,-8.66797
obs_wrf-s3cn_arw_20150601-0000_23_26_031_03,obs_wrf-s3cn_arw_20150601-0000_23_26_031,2015-06-02 02:00:00,26.00000,2.00000,4.00000,-100.26290,48.67427,13.81622,43.66797,0.00000,11.79756,-0.19744,11.35645
obs_wrf-s3cn_arw_20150601-0000_24_25_032_00,obs_wrf-s3cn_arw_20150601-0000_24_25_032,2015-06-02 00:00:00,24.00000,0.00000,1.00000,-103.15971,35.54722,12.08786,35.29492,0.00000,8.90517,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_24_25_032_01,obs_wrf-s3cn_arw_20150601-0000_24_25_032,2015-06-02 01:00:00,25.00000,1.00000,2.00000,-102.80773,35.72983,12.81796,42.21973,0.00000,8.46288,0.73010,6.92480
obs_wrf-s3cn_arw_20150601-0000_24_24_033_00,obs_wrf-s3cn_arw_20150601-0000_24_24_033,2015-06-02 00:00:00,24.00000,0.00000,1.00000,-104.52864,38.04881,12.00803,38.72949,0.91211,8.62106,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_24_29_034_00,obs_wrf-s3cn_arw_20150601-0000_24_29_034,2015-06-02 00:00:00,24.00000,0.00000,1.00000,-103.31690,41.25752,17.00051,38.16113,2.28906,6.83424,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_24_29_034_01,obs_wrf-s3cn_arw_20150601-0000_24_29_034,2015-06-02 01:00:00,25.00000,1.00000,2.00000,-103.14989,41.08483,17.64876,37.20605,0.49023,7.67567,0.64825,-0.95508
obs_wrf-s3cn_arw_20150601-0000_24_29_034_02,obs_wrf-s3cn_arw_20150601-0000_24_29_034,2015-06-02 02:00:00,26.00000,2.00000,3.00000,-102.68547,41.06103,11.93959,34.68164,0.02930,6.23772,-5.70917,-2.52441
obs_wrf-s3cn_arw_20150601-0000_24_29_034_03,obs_wrf-s3cn_arw_20150601-0000_24_29_034,2015-06-02 03:00:00,27.00000,3.00000,4.00000,-102.39011,40.92032,11.72889,26.30176,3.50000,4.74714,-0.21070,-8.37988
obs_wrf-s3cn_arw_20150601-0000_24_29_034_04,obs_wrf-s3cn_arw_20150601-0000_24_29_034,2015-06-02 04:00:00,28.00000,4.00000,5.00000,-102.62159,40.29540,17.90323,46.02734,0.87891,8.41844,6.17434,19.72559
obs_wrf-s3cn_arw_20150601-0000_24_29_034_05,obs_wrf-s3cn_arw_20150601-0000_24_29_034,2015-06-02 05:00:00,29.00000,5.00000,6.00000,-102.75124,40.13841,16.20682,48.44824,0.00000,13.57709,-1.69641,2.42090
obs_wrf-s3cn_arw_20150601-0000_24_28_035_00,obs_wrf-s3cn_arw_20150601-0000_24_28_035,2015-06-02 00:00:00,24.00000,0.00000,1.00000,-103.35463,44.26308,14.38607,49.88379,0.00000,11.80910,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_24_28_035_01,obs_wrf-s3cn_arw_20150601-0000_24_28_035,2015-06-02 01:00:00,25.00000,1.00000,2.00000,-103.34181,44.21702,16.61923,51.69336,0.00000,14.38073,2.23316,1.80957
obs_wrf-s3cn_arw_20150601-0000_24_28_035_02,obs_wrf-s3cn_arw_20150601-0000_24_28_035,2015-06-02 02:00:00,26.00000,2.00000,3.00000,-103.24101,44.18609,16.03520,53.40723,0.00000,11.24196,-0.58403,1.71387
obs_wrf-s3cn_arw_20150601-0000_24_28_035_03,obs_wrf-s3cn_arw_20150601-0000_24_28_035,2015-06-02 03:00:00,27.00000,3.00000,4.00000,-102.42894,44.24561,14.60148,38.51562,0.00000,9.07356,-1.43373,-14.89160
obs_wrf-s3cn_arw_20150601-0000_24_28_035_04,obs_wrf-s3cn_arw_20150601-0000_24_28_035,2015-06-02 04:00:00,28.00000,4.00000,5.00000,-102.08883,44.22357,13.70282,33.95703,0.00000,9.38002,-0.89866,-4.55859
obs_wrf-s3cn_arw_20150601-0000_24_24_036_00,obs_wrf-s3cn_arw_20150601-0000_24_24_036,2015-06-02 00:00:00,24.00000,0.00000,1.00000,-111.23910,43.95207,11.16454,25.21973,0.00000,5.21393,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_24_27_037_00,obs_wrf-s3cn_arw_20150601-0000_24_27_037,2015-06-02 00:00:00,24.00000,0.00000,1.00000,-108.58800,45.53893,12.48263,37.08691,0.00000,9.70100,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_24_27_037_01,obs_wrf-s3cn_arw_20150601-0000_24_27_037,2015-06-02 01:00:00,25.00000,1.00000,2.00000,-108.27543,45.50721,15.36602,44.49219,0.79785,8.74531,2.88339,7.40527
obs_wrf-s3cn_arw_20150601-0000_24_27_037_02,obs_wrf-s3cn_arw_20150601-0000_24_27_037,2015-06-02 02:00:00,26.00000,2.00000,3.00000,-108.05210,45.63068,11.44322,20.63477,2.92578,4.29328,-3.92280,-23.85742
obs_wrf-s3cn_arw_20150601-0000_24_27_037_03,obs_wrf-s3cn_arw_20150601-0000_24_27_037,2015-06-02 03:00:00,27.00000,3.00000,4.00000,-107.34536,45.77062,12.90329,26.16504,0.04395,5.81754,1.46006,5.53027
obs_wrf-s3cn_arw_20150601-0000_24_24_038_00,obs_wrf-s3cn_arw_20150601-0000_24_24_038,2015-06-02 00:00:00,24.00000,0.00000,1.00000,-102.67543,48.14947,12.46533,21.74707,2.17773,4.75081,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_24_32_039_00,obs_wrf-s3cn_arw_20150601-0000_24_32_039,2015-06-02 00:00:00,24.00000,0.00000,1.00000,-102.06690,48.29440,12.46465,41.13184,0.00000,9.65669,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_24_32_039_01,obs_wrf-s3cn_arw_20150601-0000_24_32_039,2015-06-02 01:00:00,25.00000,1.00000,2.00000,-102.06378,48.07833,11.52113,34.75000,0.00000,6.57455,-0.94352,-6.38184
obs_wrf-s3cn_arw_20150601-0000_24_32_039_02,obs_wrf-s3cn_arw_20150601-0000_24_32_039,2015-06-02 02:00:00,26.00000,2.00000,3.00000,-102.03635,47.73702,15.35330,36.91211,0.96094,8.86938,3.83217,2.16211
obs_wrf-s3cn_arw_20150601-0000_24_32_039_03,obs_wrf-s3cn_arw_20150601-0000_24_32_039,2015-06-02 03:00:00,27.00000,3.00000,4.00000,-102.00900,47.56407,18.00493,70.05469,0.00000,15.68306,2.65162,33.14258
obs_wrf-s3cn_arw_20150601-0000_24_32_039_04,obs_wrf-s3cn_arw_20150601-0000_24_32_039,2015-06-02 04:00:00,28.00000,4.00000,5.00000,-102.08981,47.45293,21.06715,55.78125,0.11426,10.67087,3.06223,-14.27344
obs_wrf-s3cn_arw_20150601-0000_24_32_039_05,obs_wrf-s3cn_arw_20150601-0000_24_32_039,2015-06-02 05:00:00,29.00000,5.00000,6.00000,-102.46154,47.37585,12.37077,36.05762,0.00000,7.92039,-8.69639,-19.72363
obs_wrf-s3cn_arw_20150601-0000_24_32_039_06,obs_wrf-s3cn_arw_20150601-0000_24_32_039,2015-06-02 06:00:00,30.00000,6.00000,7.00000,-102.68845,47.17961,10.63834,42.29199,0.33496,8.12582,-1.73243,6.23438
obs_wrf-s3cn_arw_20150601-0000_24_32_039_07,obs_wrf-s3cn_arw_20150601-0000_24_32_039,2015-06-02 07:00:00,31.00000,7.00000,8.00000,-103.71902,46.84634,16.04781,41.04102,0.00000,8.77271,5.40947,-1.25098
obs_wrf-s3cn_arw_20150601-0000_24_32_039_08,obs_wrf-s3cn_arw_20150601-0000_24_32_039,2015-06-02 08:00:00,32.00000,8.00000,9.00000,-103.41490,47.09458,8.38068,19.22266,2.12305,3.85844,-7.66712,-21.81836
obs_wrf-s3cn_arw_20150601-0000_25_25_040_00,obs_wrf-s3cn_arw_20150601-0000_25_25_040,2015-06-02 01:00:00,25.00000,1.00000,1.00000,-102.80144,42.03328,10.88257,18.25293,3.53320,3.38198,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_25_25_041_00,obs_wrf-s3cn_arw_20150601-0000_25_25_041,2015-06-02 01:00:00,25.00000,1.00000,1.00000,-104.66700,43.44118,10.90507,31.52246,0.00000,8.92923,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_25_26_042_00,obs_wrf-s3cn_arw_20150601-0000_25_26_042,2015-06-02 01:00:00,25.00000,1.00000,1.00000,-116.75789,46.12917,12.36874,38.22266,0.00000,8.12072,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_25_26_042_01,obs_wrf-s3cn_arw_20150601-0000_25_26_042,2015-06-02 02:00:00,26.00000,2.00000,2.00000,-116.72788,46.39475,12.67386,38.68066,0.00000,10.05817,0.30512,0.45801
obs_wrf-s3cn_arw_20150601-0000_25_25_043_00,obs_wrf-s3cn_arw_20150601-0000_25_25_043,2015-06-02 01:00:00,25.00000,1.00000,1.00000,-119.41784,46.77076,13.86603,31.75781,0.00195,9.51514,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_26_26_044_00,obs_wrf-s3cn_arw_20150601-0000_26_26_044,2015-06-02 02:00:00,26.00000,2.00000,1.00000,-102.87122,34.80025,11.97518,30.15430,0.00000,7.80159,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_26_26_045_00,obs_wrf-s3cn_arw_20150601-0000_26_26_045,2015-06-02 02:00:00,26.00000,2.00000,1.00000,-106.68432,44.57687,9.77525,19.99121,2.31738,3.78160,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_26_28_046_00,obs_wrf-s3cn_arw_20150601-0000_26_28_046,2015-06-02 02:00:00,26.00000,2.00000,1.00000,-107.07654,45.17252,11.43191,34.27246,0.00000,6.93832,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_26_28_046_01,obs_wrf-s3cn_arw_20150601-0000_26_28_046,2015-06-02 03:00:00,27.00000,3.00000,2.00000,-106.86374,45.36016,10.97348,21.00879,2.37305,4.10334,-0.45842,-13.26367
obs_wrf-s3cn_arw_20150601-0000_26_28_046_02,obs_wrf-s3cn_arw_20150601-0000_26_28_046,2015-06-02 04:00:00,28.00000,4.00000,3.00000,-106.57409,45.69397,8.11035,13.30469,3.58887,2.42557,-2.86313,-7.70410
obs_wrf-s3cn_arw_20150601-0000_26_26_047_00,obs_wrf-s3cn_arw_20150601-0000_26_26_047,2015-06-02 02:00:00,26.00000,2.00000,1.00000,-107.64264,45.74998,10.05682,31.88770,0.80566,6.62692,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_26_28_048_00,obs_wrf-s3cn_arw_20150601-0000_26_28_048,2015-06-02 02:00:00,26.00000,2.00000,1.00000,-118.83075,48.05461,11.61652,23.59375,0.00000,5.40187,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_26_28_048_01,obs_wrf-s3cn_arw_20150601-0000_26_28_048,2015-06-02 03:00:00,27.00000,3.00000,2.00000,-118.65261,48.13840,10.94345,20.97363,0.00000,4.99972,-0.67306,-2.62012
obs_wrf-s3cn_arw_20150601-0000_26_28_048_02,obs_wrf-s3cn_arw_20150601-0000_26_28_048,2015-06-02 04:00:00,28.00000,4.00000,3.00000,-118.24105,48.32552,10.24165,47.39453,0.08398,8.16573,-0.70180,26.42090
obs_wrf-s3cn_arw_20150601-0000_28_31_049_00,obs_wrf-s3cn_arw_20150601-0000_28_31_049,2015-06-02 04:00:00,28.00000,4.00000,1.00000,-101.92283,40.80681,9.67551,20.66504,1.96973,3.34186,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_28_31_049_01,obs_wrf-s3cn_arw_20150601-0000_28_31_049,2015-06-02 05:00:00,29.00000,5.00000,2.00000,-102.21827,40.37476,16.47054,32.31836,3.42578,6.59406,6.79503,11.65332
obs_wrf-s3cn_arw_20150601-0000_28_31_049_02,obs_wrf-s3cn_arw_20150601-0000_28_31_049,2015-06-02 06:00:00,30.00000,6.00000,3.00000,-101.83468,40.25316,10.18347,20.83887,4.01562,3.54362,-6.28707,-11.47949
obs_wrf-s3cn_arw_20150601-0000_28_31_049_03,obs_wrf-s3cn_arw_20150601-0000_28_31_049,2015-06-02 07:00:00,31.00000,7.00000,4.00000,-100.96785,40.14142,10.98112,28.38672,3.12891,4.03116,0.79765,7.54785
obs_wrf-s3cn_arw_20150601-0000_28_28_050_00,obs_wrf-s3cn_arw_20150601-0000_28_28_050,2015-06-02 04:00:00,28.00000,4.00000,1.00000,-103.82597,44.74164,12.76777,31.75098,0.00000,9.70789,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_28_29_051_00,obs_wrf-s3cn_arw_20150601-0000_28_29_051,2015-06-02 04:00:00,28.00000,4.00000,1.00000,-105.46642,45.35792,12.31312,24.08008,3.11230,4.63303,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_28_29_051_01,obs_wrf-s3cn_arw_20150601-0000_28_29_051,2015-06-02 05:00:00,29.00000,5.00000,2.00000,-105.19115,45.58061,9.64847,21.88477,1.59863,4.21005,-2.66465,-2.19531
obs_wrf-s3cn_arw_20150601-0000_29_30_052_00,obs_wrf-s3cn_arw_20150601-0000_29_30_052,2015-06-02 05:00:00,29.00000,5.00000,1.00000,-101.65882,47.24011,12.42801,27.50879,0.00000,5.66481,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_29_30_052_01,obs_wrf-s3cn_arw_20150601-0000_29_30_052,2015-06-02 06:00:00,30.00000,6.00000,2.00000,-101.10677,47.25221,10.43556,22.27344,2.26562,5.52564,-1.99245,-5.23535
obs_wrf-s3cn_arw_20150601-0000_30_31_053_00,obs_wrf-s3cn_arw_20150601-0000_30_31_053,2015-06-02 06:00:00,30.00000,6.00000,1.00000,-102.12973,46.90412,11.39981,27.04980,0.00000,6.08878,0.00000,0.00000
obs_wrf-s3cn_arw_20150601-0000_30_31_053_01,obs_wrf-s3cn_arw_20150601-0000_30_31_053,2015-06-02 07:00:00,31.00000,7.00000,2.00000,-102.10174,46.95817,10.12666,26.15234,1.92090,5.32467,-1.27315,-0.89746
