Obs_Track_ID,Start_Date,End_Date,Duration,Track_ID
obs_wrf-s3cn_arw_20150528-0000_20_21_013,2015-05-28 20:00:00,2015-05-28 21:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_21_22_017
obs_wrf-s3cn_arw_20150528-0000_20_20_014,2015-05-28 20:00:00,2015-05-28 20:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_21_21_019
obs_wrf-s3cn_arw_20150528-0000_20_22_015,2015-05-28 20:00:00,2015-05-28 22:00:00,3.00000,wrf-s3cn_arw_uh_max_20150528-0000_20_22_010
obs_wrf-s3cn_arw_20150528-0000_20_20_016,2015-05-28 20:00:00,2015-05-28 20:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_20_22_013
obs_wrf-s3cn_arw_20150528-0000_21_22_017,2015-05-28 21:00:00,2015-05-28 22:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_12_12_001
obs_wrf-s3cn_arw_20150528-0000_21_21_018,2015-05-28 21:00:00,2015-05-28 21:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_23_24_033
obs_wrf-s3cn_arw_20150528-0000_21_21_019,2015-05-28 21:00:00,2015-05-28 21:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_21_21_016
obs_wrf-s3cn_arw_20150528-0000_21_21_020,2015-05-28 21:00:00,2015-05-28 21:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_20_20_009
obs_wrf-s3cn_arw_20150528-0000_21_22_021,2015-05-28 21:00:00,2015-05-28 22:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_23_24_035
obs_wrf-s3cn_arw_20150528-0000_21_22_022,2015-05-28 21:00:00,2015-05-28 22:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_22_23_027
obs_wrf-s3cn_arw_20150528-0000_21_21_023,2015-05-28 21:00:00,2015-05-28 21:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_20_20_012
obs_wrf-s3cn_arw_20150528-0000_21_21_024,2015-05-28 21:00:00,2015-05-28 21:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_22_22_028
obs_wrf-s3cn_arw_20150528-0000_21_22_025,2015-05-28 21:00:00,2015-05-28 22:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_23_24_036
obs_wrf-s3cn_arw_20150528-0000_21_21_026,2015-05-28 21:00:00,2015-05-28 21:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_22_22_029
obs_wrf-s3cn_arw_20150528-0000_21_21_027,2015-05-28 21:00:00,2015-05-28 21:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_20_21_011
obs_wrf-s3cn_arw_20150528-0000_21_21_028,2015-05-28 21:00:00,2015-05-28 21:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_18_19_005
obs_wrf-s3cn_arw_20150528-0000_21_22_029,2015-05-28 21:00:00,2015-05-28 22:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_21_23_020
obs_wrf-s3cn_arw_20150528-0000_22_22_030,2015-05-28 22:00:00,2015-05-28 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_24_24_041
obs_wrf-s3cn_arw_20150528-0000_22_22_031,2015-05-28 22:00:00,2015-05-28 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_25_25_048
obs_wrf-s3cn_arw_20150528-0000_22_22_032,2015-05-28 22:00:00,2015-05-28 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_24_24_042
obs_wrf-s3cn_arw_20150528-0000_22_22_033,2015-05-28 22:00:00,2015-05-28 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_23_23_031
obs_wrf-s3cn_arw_20150528-0000_22_22_034,2015-05-28 22:00:00,2015-05-28 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_22_22_022
obs_wrf-s3cn_arw_20150528-0000_22_22_035,2015-05-28 22:00:00,2015-05-28 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_23_23_032
obs_wrf-s3cn_arw_20150528-0000_22_22_036,2015-05-28 22:00:00,2015-05-28 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_22_23_025
obs_wrf-s3cn_arw_20150528-0000_22_22_037,2015-05-28 22:00:00,2015-05-28 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_24_25_044
obs_wrf-s3cn_arw_20150528-0000_22_22_038,2015-05-28 22:00:00,2015-05-28 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_25_25_053
obs_wrf-s3cn_arw_20150528-0000_22_22_039,2015-05-28 22:00:00,2015-05-28 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_22_24_026
obs_wrf-s3cn_arw_20150528-0000_22_22_040,2015-05-28 22:00:00,2015-05-28 22:00:00,1.00000,None
obs_wrf-s3cn_arw_20150528-0000_22_22_041,2015-05-28 22:00:00,2015-05-28 22:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_25_25_054
obs_wrf-s3cn_arw_20150528-0000_25_28_042,2015-05-29 01:00:00,2015-05-29 04:00:00,4.00000,wrf-s3cn_arw_uh_max_20150528-0000_24_27_038
obs_wrf-s3cn_arw_20150528-0000_25_28_043,2015-05-29 01:00:00,2015-05-29 04:00:00,4.00000,wrf-s3cn_arw_uh_max_20150528-0000_24_29_039
obs_wrf-s3cn_arw_20150528-0000_25_26_044,2015-05-29 01:00:00,2015-05-29 02:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_24_25_040
obs_wrf-s3cn_arw_20150528-0000_25_25_045,2015-05-29 01:00:00,2015-05-29 01:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_26_26_055
obs_wrf-s3cn_arw_20150528-0000_25_27_046,2015-05-29 01:00:00,2015-05-29 03:00:00,3.00000,wrf-s3cn_arw_uh_max_20150528-0000_29_31_072
obs_wrf-s3cn_arw_20150528-0000_25_25_047,2015-05-29 01:00:00,2015-05-29 01:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_27_27_062
obs_wrf-s3cn_arw_20150528-0000_25_26_048,2015-05-29 01:00:00,2015-05-29 02:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_26_27_056
obs_wrf-s3cn_arw_20150528-0000_25_26_049,2015-05-29 01:00:00,2015-05-29 02:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_25_26_049
obs_wrf-s3cn_arw_20150528-0000_25_25_050,2015-05-29 01:00:00,2015-05-29 01:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_25_25_051
obs_wrf-s3cn_arw_20150528-0000_25_25_051,2015-05-29 01:00:00,2015-05-29 01:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_25_25_052
obs_wrf-s3cn_arw_20150528-0000_25_26_052,2015-05-29 01:00:00,2015-05-29 02:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_26_26_058
obs_wrf-s3cn_arw_20150528-0000_25_25_053,2015-05-29 01:00:00,2015-05-29 01:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_27_27_066
obs_wrf-s3cn_arw_20150528-0000_25_26_054,2015-05-29 01:00:00,2015-05-29 02:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_23_26_037
obs_wrf-s3cn_arw_20150528-0000_26_26_055,2015-05-29 02:00:00,2015-05-29 02:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_25_25_046
obs_wrf-s3cn_arw_20150528-0000_26_28_056,2015-05-29 02:00:00,2015-05-29 04:00:00,3.00000,wrf-s3cn_arw_uh_max_20150528-0000_27_28_060
obs_wrf-s3cn_arw_20150528-0000_26_26_057,2015-05-29 02:00:00,2015-05-29 02:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_25_25_047
obs_wrf-s3cn_arw_20150528-0000_26_26_058,2015-05-29 02:00:00,2015-05-29 02:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_25_25_045
obs_wrf-s3cn_arw_20150528-0000_26_28_059,2015-05-29 02:00:00,2015-05-29 04:00:00,3.00000,wrf-s3cn_arw_uh_max_20150528-0000_27_28_061
obs_wrf-s3cn_arw_20150528-0000_26_29_060,2015-05-29 02:00:00,2015-05-29 05:00:00,4.00000,wrf-s3cn_arw_uh_max_20150528-0000_29_31_070
obs_wrf-s3cn_arw_20150528-0000_27_27_061,2015-05-29 03:00:00,2015-05-29 03:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_30_30_075
obs_wrf-s3cn_arw_20150528-0000_27_27_062,2015-05-29 03:00:00,2015-05-29 03:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_27_27_063
obs_wrf-s3cn_arw_20150528-0000_27_28_063,2015-05-29 03:00:00,2015-05-29 04:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_30_31_076
obs_wrf-s3cn_arw_20150528-0000_28_29_064,2015-05-29 04:00:00,2015-05-29 05:00:00,2.00000,wrf-s3cn_arw_uh_max_20150528-0000_29_30_068
obs_wrf-s3cn_arw_20150528-0000_28_28_065,2015-05-29 04:00:00,2015-05-29 04:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_33_33_081
obs_wrf-s3cn_arw_20150528-0000_28_28_066,2015-05-29 04:00:00,2015-05-29 04:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_31_31_078
obs_wrf-s3cn_arw_20150528-0000_29_29_067,2015-05-29 05:00:00,2015-05-29 05:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_30_30_074
obs_wrf-s3cn_arw_20150528-0000_29_29_068,2015-05-29 05:00:00,2015-05-29 05:00:00,1.00000,wrf-s3cn_arw_uh_max_20150528-0000_29_29_069
