Track_ID,Start_Date,End_Date,Duration,Ensemble_Name,Ensemble_Member,Object_Variable,Obs_Track_ID,Translation_Error_X,Translation_Error_Y,Start_Time_Error,End_Time_Error
wrf-s3cn_arw_uh_max_20150529-0000_23_23_023,2015-05-29 23:00:00,2015-05-29 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_24_24_011,-23596.28196,524204.11787,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150529-0000_23_24_024,2015-05-29 23:00:00,2015-05-30 00:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_24_24_015,-40654.69446,38366.60329,-1.00000,0.00000
wrf-s3cn_arw_uh_max_20150529-0000_23_23_025,2015-05-29 23:00:00,2015-05-29 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_24_25_016,-65499.14863,14622.27246,-1.00000,-2.00000
wrf-s3cn_arw_uh_max_20150529-0000_23_23_026,2015-05-29 23:00:00,2015-05-29 23:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150529-0000_23_24_027,2015-05-29 23:00:00,2015-05-30 00:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150529-0000_24_25_028,2015-05-30 00:00:00,2015-05-30 01:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_24_25_013,62266.40365,105911.86151,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150529-0000_24_25_029,2015-05-30 00:00:00,2015-05-30 01:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_24_24_014,-40874.70913,124063.86896,0.00000,1.00000
wrf-s3cn_arw_uh_max_20150529-0000_24_26_030,2015-05-30 00:00:00,2015-05-30 02:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_24_25_017,432661.21539,-137173.69776,0.00000,1.00000
wrf-s3cn_arw_uh_max_20150529-0000_25_25_031,2015-05-30 01:00:00,2015-05-30 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_25_25_019,81121.69457,65996.34116,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150529-0000_25_25_032,2015-05-30 01:00:00,2015-05-30 01:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150529-0000_25_27_033,2015-05-30 01:00:00,2015-05-30 03:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,None,nan,nan,nan,nan
wrf-s3cn_arw_uh_max_20150529-0000_26_28_034,2015-05-30 02:00:00,2015-05-30 04:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_24_27_010,31577.01568,-412002.23982,2.00000,1.00000
wrf-s3cn_arw_uh_max_20150529-0000_26_27_035,2015-05-30 02:00:00,2015-05-30 03:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_27_29_022,56322.14119,36126.16279,-1.00000,-2.00000
wrf-s3cn_arw_uh_max_20150529-0000_26_27_036,2015-05-30 02:00:00,2015-05-30 03:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_26_27_021,112895.01350,91878.75563,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150529-0000_26_27_037,2015-05-30 02:00:00,2015-05-30 03:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_25_25_020,-39784.55697,-29836.23544,1.00000,2.00000
wrf-s3cn_arw_uh_max_20150529-0000_27_27_038,2015-05-30 03:00:00,2015-05-30 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_34_34_033,86382.33532,27289.31027,-7.00000,-7.00000
wrf-s3cn_arw_uh_max_20150529-0000_27_29_039,2015-05-30 03:00:00,2015-05-30 05:00:00,3.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_32_34_027,-96218.84555,116810.56368,-5.00000,-5.00000
wrf-s3cn_arw_uh_max_20150529-0000_27_28_040,2015-05-30 03:00:00,2015-05-30 04:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_32_35_029,536984.67724,397192.82994,-5.00000,-7.00000
wrf-s3cn_arw_uh_max_20150529-0000_27_27_041,2015-05-30 03:00:00,2015-05-30 03:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_30_33_025,190742.30741,396490.10565,-3.00000,-6.00000
wrf-s3cn_arw_uh_max_20150529-0000_28_29_042,2015-05-30 04:00:00,2015-05-30 05:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_33_35_032,122421.31141,1822.01243,-5.00000,-6.00000
wrf-s3cn_arw_uh_max_20150529-0000_28_28_043,2015-05-30 04:00:00,2015-05-30 04:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_32_32_031,219279.97298,-462.73010,-4.00000,-4.00000
wrf-s3cn_arw_uh_max_20150529-0000_29_29_044,2015-05-30 05:00:00,2015-05-30 05:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_32_32_026,-253329.07501,34532.39259,-3.00000,-3.00000
wrf-s3cn_arw_uh_max_20150529-0000_29_29_045,2015-05-30 05:00:00,2015-05-30 05:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_30_31_024,-85942.79555,29188.23826,-1.00000,-2.00000
wrf-s3cn_arw_uh_max_20150529-0000_30_30_046,2015-05-30 06:00:00,2015-05-30 06:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_30_30_023,-76803.84360,13912.15426,0.00000,0.00000
wrf-s3cn_arw_uh_max_20150529-0000_30_30_047,2015-05-30 06:00:00,2015-05-30 06:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_32_32_028,-216562.86329,41973.00201,-2.00000,-2.00000
wrf-s3cn_arw_uh_max_20150529-0000_31_31_048,2015-05-30 07:00:00,2015-05-30 07:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_35_35_034,-230477.27165,30169.00378,-4.00000,-4.00000
wrf-s3cn_arw_uh_max_20150529-0000_31_31_049,2015-05-30 07:00:00,2015-05-30 07:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_32_32_030,-56077.41171,37011.01385,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150529-0000_34_35_050,2015-05-30 10:00:00,2015-05-30 11:00:00,2.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_35_36_035,-21330.25355,107966.22857,-1.00000,-1.00000
wrf-s3cn_arw_uh_max_20150529-0000_36_36_051,2015-05-30 12:00:00,2015-05-30 12:00:00,1.00000,SSEF,wrf-s3cn_arw,uh_max,obs_wrf-s3cn_arw_20150529-0000_36_36_036,28677.47021,155738.94178,0.00000,0.00000
