Step_ID,Obs_Track_ID,Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,MESH_mean,MESH_max,MESH_min,MESH_std,MESH_mean_dt,MESH_max_dt
obs_wrf-s3cn_arw_20150522-0000_25_28_012_00,obs_wrf-s3cn_arw_20150522-0000_25_28_012,2015-05-23 01:00:00,25.00000,1.00000,1.00000,-103.24886,27.12203,13.33031,31.49414,1.32324,7.44515,0.00000,0.00000
obs_wrf-s3cn_arw_20150522-0000_25_28_012_01,obs_wrf-s3cn_arw_20150522-0000_25_28_012,2015-05-23 02:00:00,26.00000,2.00000,2.00000,-103.07493,27.14855,12.28348,35.00293,0.00000,7.50357,-1.04683,3.50879
obs_wrf-s3cn_arw_20150522-0000_25_28_012_02,obs_wrf-s3cn_arw_20150522-0000_25_28_012,2015-05-23 03:00:00,27.00000,3.00000,3.00000,-102.58672,27.68841,12.08957,43.79590,0.09766,9.27592,-0.19391,8.79297
obs_wrf-s3cn_arw_20150522-0000_25_28_012_03,obs_wrf-s3cn_arw_20150522-0000_25_28_012,2015-05-23 04:00:00,28.00000,4.00000,4.00000,-102.23362,27.75888,11.42606,31.29688,0.25879,5.47619,-0.66351,-12.49902
obs_wrf-s3cn_arw_20150522-0000_25_25_013_00,obs_wrf-s3cn_arw_20150522-0000_25_25_013,2015-05-23 01:00:00,25.00000,1.00000,1.00000,-117.75225,46.81255,10.50930,27.06250,1.91309,5.81601,0.00000,0.00000
obs_wrf-s3cn_arw_20150522-0000_27_27_014_00,obs_wrf-s3cn_arw_20150522-0000_27_27_014,2015-05-23 03:00:00,27.00000,3.00000,1.00000,-102.53788,26.72553,11.64119,26.94336,0.00000,6.64623,0.00000,0.00000
obs_wrf-s3cn_arw_20150522-0000_27_28_015_00,obs_wrf-s3cn_arw_20150522-0000_27_28_015,2015-05-23 03:00:00,27.00000,3.00000,1.00000,-103.37188,28.44817,14.09007,42.29395,0.52246,9.42396,0.00000,0.00000
obs_wrf-s3cn_arw_20150522-0000_27_28_015_01,obs_wrf-s3cn_arw_20150522-0000_27_28_015,2015-05-23 04:00:00,28.00000,4.00000,2.00000,-103.08215,28.61836,14.77304,35.92871,0.00000,7.23530,0.68298,-6.36523
obs_wrf-s3cn_arw_20150522-0000_28_28_016_00,obs_wrf-s3cn_arw_20150522-0000_28_28_016,2015-05-23 04:00:00,28.00000,4.00000,1.00000,-102.16238,26.86160,9.87641,24.38281,0.00195,5.91996,0.00000,0.00000
obs_wrf-s3cn_arw_20150522-0000_30_30_017_00,obs_wrf-s3cn_arw_20150522-0000_30_30_017,2015-05-23 06:00:00,30.00000,6.00000,1.00000,-77.36688,28.51553,13.70586,24.66797,0.36426,7.77338,0.00000,0.00000
obs_wrf-s3cn_arw_20150522-0000_30_30_018_00,obs_wrf-s3cn_arw_20150522-0000_30_30_018,2015-05-23 06:00:00,30.00000,6.00000,1.00000,-76.92128,28.92765,12.67990,41.94629,0.00000,8.24251,0.00000,0.00000
obs_wrf-s3cn_arw_20150522-0000_30_31_019_00,obs_wrf-s3cn_arw_20150522-0000_30_31_019,2015-05-23 06:00:00,30.00000,6.00000,1.00000,-104.96050,33.61773,11.00723,27.98926,0.00000,6.30187,0.00000,0.00000
obs_wrf-s3cn_arw_20150522-0000_30_31_019_01,obs_wrf-s3cn_arw_20150522-0000_30_31_019,2015-05-23 07:00:00,31.00000,7.00000,2.00000,-104.84625,33.67018,11.43187,27.81152,0.03223,6.06822,0.42464,-0.17773
obs_wrf-s3cn_arw_20150522-0000_30_32_020_00,obs_wrf-s3cn_arw_20150522-0000_30_32_020,2015-05-23 06:00:00,30.00000,6.00000,1.00000,-104.19688,34.34813,12.50239,30.26953,0.12598,6.69759,0.00000,0.00000
obs_wrf-s3cn_arw_20150522-0000_30_32_020_01,obs_wrf-s3cn_arw_20150522-0000_30_32_020,2015-05-23 07:00:00,31.00000,7.00000,2.00000,-104.30150,34.16902,11.80561,27.61914,1.62207,6.34760,-0.69678,-2.65039
obs_wrf-s3cn_arw_20150522-0000_30_32_020_02,obs_wrf-s3cn_arw_20150522-0000_30_32_020,2015-05-23 08:00:00,32.00000,8.00000,3.00000,-104.28111,34.22648,11.86511,25.81836,2.34082,5.64844,0.05949,-1.80078
obs_wrf-s3cn_arw_20150522-0000_31_31_021_00,obs_wrf-s3cn_arw_20150522-0000_31_31_021,2015-05-23 07:00:00,31.00000,7.00000,1.00000,-103.99437,34.52882,13.18679,28.77051,0.19629,6.87944,0.00000,0.00000
obs_wrf-s3cn_arw_20150522-0000_34_34_022_00,obs_wrf-s3cn_arw_20150522-0000_34_34_022,2015-05-23 10:00:00,34.00000,10.00000,1.00000,-102.30240,35.20731,8.71584,20.81934,1.82422,5.47040,0.00000,0.00000
obs_wrf-s3cn_arw_20150522-0000_35_35_023_00,obs_wrf-s3cn_arw_20150522-0000_35_35_023,2015-05-23 11:00:00,35.00000,11.00000,1.00000,-102.89023,34.61609,11.12063,29.14941,2.22363,7.18977,0.00000,0.00000
